E-VBM_eV,total,Cl,Li,P,S
-2.350,2.1328,0.3184,0.2938,0.0098,1.4800
-2.340,1.8904,0.2903,0.2615,0.0083,1.3028
-2.330,1.7857,0.2708,0.2441,0.0071,1.2376
-2.320,1.9981,0.2853,0.2663,0.0068,1.4105
-2.310,2.3158,0.3211,0.3033,0.0071,1.6488
-2.300,2.4708,0.3473,0.3200,0.0073,1.7567
-2.290,2.7570,0.3985,0.3512,0.0079,1.9549
-2.280,3.4486,0.5121,0.4296,0.0096,2.4433
-2.270,3.6226,0.5361,0.4516,0.0101,2.5689
-2.260,3.2934,0.4675,0.4204,0.0094,2.3445
-2.250,3.0764,0.4281,0.3985,0.0088,2.1916
-2.240,2.7654,0.3859,0.3581,0.0077,1.9690
-2.230,2.6840,0.3724,0.3470,0.0072,1.9156
-2.220,2.4498,0.3384,0.3161,0.0066,1.7513
-2.210,1.7310,0.2380,0.2227,0.0051,1.2387
-2.200,0.8234,0.1128,0.1063,0.0026,0.5890
-2.190,0.7175,0.0979,0.0934,0.0025,0.5131
-2.180,1.4744,0.2015,0.1887,0.0051,1.0566
-2.170,3.9792,0.6134,0.4876,0.0133,2.8023
-2.160,9.2327,1.4305,1.1291,0.0315,6.5002
-2.150,10.5906,1.5508,1.3077,0.0374,7.5340
-2.140,7.1420,0.9385,0.8977,0.0261,5.1695
-2.130,6.0048,0.7957,0.7703,0.0215,4.3260
-2.120,6.0806,0.8576,0.7884,0.0213,4.3238
-2.110,4.6608,0.6535,0.6102,0.0165,3.3123
-2.100,3.8986,0.5260,0.5072,0.0132,2.7939
-2.090,4.1550,0.5272,0.5386,0.0138,3.0126
-2.080,5.2560,0.6467,0.6858,0.0181,3.8263
-2.070,6.9154,0.8168,0.9030,0.0236,5.0667
-2.060,9.0534,1.0060,1.1836,0.0289,6.6971
-2.050,9.9384,1.0737,1.2958,0.0304,7.3858
-2.040,8.9856,0.9623,1.1670,0.0279,6.6885
-2.030,8.2672,0.8828,1.0801,0.0277,6.1479
-2.020,7.5236,0.8041,0.9867,0.0272,5.5879
-2.010,6.9532,0.7612,0.8992,0.0253,5.1584
-2.000,6.8140,0.7745,0.8654,0.0243,5.0435
-1.990,7.6922,0.8707,0.9685,0.0267,5.7075
-1.980,8.1828,0.8961,1.0264,0.0285,6.1040
-1.970,9.1124,0.9481,1.1448,0.0337,6.8389
-1.960,10.2720,1.0517,1.3051,0.0393,7.7120
-1.950,9.5480,1.0042,1.2182,0.0355,7.1425
-1.940,9.7640,1.1084,1.2036,0.0345,7.2632
-1.930,9.3108,1.0709,1.1291,0.0319,6.9288
-1.920,6.9450,0.7525,0.8501,0.0223,5.2068
-1.910,7.0426,0.7639,0.8564,0.0229,5.2854
-1.900,9.5300,1.0658,1.1560,0.0328,7.1218
-1.890,9.8430,1.1401,1.1909,0.0328,7.3183
-1.880,7.6160,0.9158,0.9110,0.0243,5.6411
-1.870,8.1288,0.9545,0.9716,0.0261,6.0457
-1.860,11.6616,1.3645,1.3927,0.0377,8.6831
-1.850,10.3694,1.2400,1.2290,0.0336,7.7060
-1.840,8.5916,1.0265,1.0243,0.0286,6.3746
-1.830,13.8878,1.6409,1.6367,0.0472,10.3371
-1.820,15.2116,1.8026,1.7516,0.0515,11.3595
-1.810,11.7816,1.3893,1.3281,0.0406,8.8340
-1.800,14.0074,1.5803,1.5969,0.0497,10.5492
-1.790,15.9418,1.7849,1.8239,0.0573,12.0078
-1.780,13.2778,1.5147,1.5028,0.0475,9.9909
-1.770,12.2006,1.4015,1.3779,0.0425,9.1757
-1.760,12.4232,1.4083,1.4462,0.0463,9.3170
-1.750,12.5456,1.3952,1.5067,0.0500,9.3867
-1.740,13.8938,1.5406,1.6500,0.0531,10.4168
-1.730,12.5608,1.3828,1.4863,0.0489,9.4312
-1.720,11.0896,1.1918,1.3659,0.0495,8.2995
-1.710,12.1004,1.2960,1.5027,0.0566,9.0457
-1.700,11.5334,1.2481,1.4087,0.0529,8.6302
-1.690,10.6120,1.1533,1.2854,0.0475,7.9443
-1.680,11.3650,1.2648,1.3550,0.0531,8.4971
-1.670,10.9010,1.2326,1.2845,0.0506,8.1476
-1.660,10.3998,1.1487,1.2169,0.0434,7.8135
-1.650,10.3564,1.1157,1.2161,0.0431,7.8065
-1.640,10.7828,1.1545,1.2691,0.0494,8.1284
-1.630,11.5878,1.2238,1.3627,0.0557,8.7459
-1.620,11.5598,1.2134,1.3499,0.0568,8.7378
-1.610,11.3754,1.1942,1.3252,0.0572,8.6036
-1.600,10.0644,1.0419,1.1867,0.0516,7.6132
-1.590,8.7986,0.8974,1.0510,0.0460,6.6556
-1.580,7.7636,0.7979,0.9240,0.0384,5.8731
-1.570,7.7288,0.8515,0.9132,0.0334,5.8020
-1.560,8.9916,0.9878,1.0613,0.0360,6.7568
-1.550,9.2098,0.9507,1.0830,0.0370,6.9835
-1.540,8.3720,0.8493,0.9780,0.0338,6.3668
-1.530,7.5280,0.7763,0.8727,0.0304,5.7186
-1.520,7.3448,0.7669,0.8520,0.0296,5.5712
-1.510,6.9174,0.7229,0.8197,0.0292,5.2301
-1.500,6.7312,0.6728,0.8513,0.0325,5.0651
-1.490,7.7838,0.7423,1.0042,0.0375,5.8730
-1.480,8.5232,0.7958,1.0942,0.0399,6.4539
-1.470,8.4994,0.7935,1.0868,0.0409,6.4371
-1.460,7.5976,0.7066,0.9649,0.0370,5.7612
-1.450,6.6274,0.6169,0.8370,0.0320,5.0301
-1.440,6.7310,0.6631,0.8250,0.0306,5.1006
-1.430,7.7280,0.8033,0.9260,0.0335,5.8376
-1.420,9.5902,1.0423,1.1336,0.0413,7.2160
-1.410,9.7948,1.0929,1.1362,0.0436,7.3614
-1.400,7.1856,0.7999,0.8176,0.0348,5.4153
-1.390,6.0284,0.6655,0.6800,0.0299,4.5555
-1.380,7.2974,0.8160,0.8254,0.0339,5.5053
-1.370,8.4190,0.9352,0.9599,0.0379,6.3525
-1.360,8.4784,0.9293,0.9684,0.0382,6.4087
-1.350,7.8722,0.8592,0.9036,0.0362,5.9507
-1.340,6.3882,0.6903,0.7459,0.0316,4.8224
-1.330,5.0202,0.5302,0.5964,0.0272,3.7894
-1.320,4.6156,0.4892,0.5488,0.0257,3.4826
-1.310,4.9998,0.5429,0.5639,0.0266,3.7903
-1.300,7.1042,0.8011,0.7427,0.0333,5.4152
-1.290,8.2976,0.9420,0.8513,0.0372,6.3362
-1.280,7.5582,0.8451,0.7774,0.0334,5.7844
-1.270,7.3388,0.8234,0.7522,0.0311,5.6178
-1.260,7.6562,0.8651,0.7708,0.0314,5.8682
-1.250,7.7398,0.8598,0.7750,0.0317,5.9515
-1.240,8.6442,0.9094,0.8862,0.0349,6.6797
-1.230,9.2468,0.9427,0.9571,0.0371,7.1659
-1.220,8.2210,0.8347,0.8445,0.0342,6.3766
-1.210,7.6154,0.7725,0.7772,0.0322,5.9119
-1.200,8.0596,0.7974,0.8167,0.0344,6.2846
-1.190,8.3670,0.8032,0.8390,0.0368,6.5567
-1.180,7.4806,0.7046,0.7401,0.0345,5.8823
-1.170,6.8992,0.6355,0.6764,0.0326,5.4431
-1.160,7.1128,0.6366,0.6954,0.0334,5.6302
-1.150,7.2752,0.6398,0.7110,0.0348,5.7687
-1.140,7.1146,0.6224,0.6960,0.0347,5.6428
-1.130,6.4826,0.5676,0.6318,0.0314,5.1433
-1.120,5.5912,0.4930,0.5392,0.0274,4.4392
-1.110,4.9970,0.4416,0.4780,0.0248,3.9688
-1.100,4.5038,0.3887,0.4359,0.0222,3.5809
-1.090,4.5220,0.3586,0.4678,0.0224,3.6037
-1.080,4.8846,0.3532,0.5395,0.0247,3.8980
-1.070,4.8848,0.3388,0.5521,0.0250,3.9016
-1.060,4.4976,0.3068,0.5110,0.0235,3.5972
-1.050,4.1236,0.2689,0.4751,0.0221,3.3068
-1.040,4.0170,0.2360,0.4741,0.0217,3.2401
-1.030,4.8208,0.2323,0.5776,0.0246,3.9408
-1.020,6.3240,0.2636,0.7613,0.0305,5.2182
-1.010,7.5298,0.3092,0.9010,0.0345,6.2294
-1.000,7.1324,0.3021,0.8402,0.0321,5.9038
-0.990,5.6076,0.2368,0.6518,0.0250,4.6506
-0.980,4.6002,0.1752,0.5359,0.0191,3.8389
-0.970,4.7788,0.1630,0.5562,0.0186,4.0121
-0.960,5.8834,0.1895,0.6844,0.0236,4.9508
-0.950,7.0316,0.2167,0.8199,0.0282,5.9255
-0.940,7.9662,0.2530,0.9258,0.0312,6.7091
-0.930,7.3208,0.2416,0.8451,0.0282,6.1625
-0.920,5.7654,0.1895,0.6585,0.0215,4.8623
-0.910,6.1544,0.1992,0.7042,0.0227,5.1937
-0.900,7.5688,0.2405,0.8715,0.0282,6.3859
-0.890,8.5250,0.2582,0.9848,0.0312,7.2022
-0.880,8.8630,0.2563,1.0337,0.0320,7.4935
-0.870,9.1014,0.2531,1.0910,0.0333,7.6777
-0.860,9.6908,0.2719,1.1817,0.0363,8.1494
-0.850,9.6660,0.2724,1.1758,0.0372,8.1286
-0.840,9.7068,0.2648,1.1708,0.0382,8.1826
-0.830,9.4942,0.2542,1.1263,0.0376,8.0262
-0.820,9.8272,0.2613,1.1467,0.0393,8.3267
-0.810,11.0122,0.2836,1.2723,0.0452,9.3530
-0.800,10.8352,0.2663,1.2383,0.0450,9.2298
-0.790,9.8398,0.2369,1.1096,0.0403,8.4010
-0.780,9.1406,0.2169,1.0211,0.0366,7.8156
-0.770,9.7434,0.2250,1.0807,0.0389,8.3422
-0.760,11.2544,0.2538,1.2412,0.0443,9.6495
-0.750,11.1934,0.2516,1.2287,0.0428,9.6071
-0.740,10.0214,0.2261,1.0957,0.0379,8.6050
-0.730,10.8930,0.2392,1.1973,0.0419,9.3543
-0.720,11.8828,0.2577,1.3075,0.0454,10.2056
-0.710,11.7262,0.2533,1.2881,0.0438,10.0742
-0.700,12.1374,0.2540,1.3306,0.0451,10.4397
-0.690,12.2882,0.2509,1.3363,0.0452,10.5878
-0.680,12.0926,0.2438,1.2980,0.0427,10.4413
-0.670,11.5596,0.2320,1.2220,0.0392,9.9994
-0.660,10.8550,0.2184,1.1283,0.0359,9.4101
-0.650,10.7402,0.2179,1.1010,0.0352,9.3277
-0.640,11.4952,0.2301,1.1720,0.0385,9.9916
-0.630,12.7548,0.2492,1.2978,0.0435,11.0909
-0.620,12.9286,0.2602,1.3096,0.0434,11.2379
-0.610,13.2634,0.2638,1.3328,0.0442,11.5498
-0.600,13.6290,0.2551,1.3542,0.0459,11.9021
-0.590,12.2340,0.2202,1.1973,0.0417,10.7048
-0.580,11.8160,0.2163,1.1398,0.0394,10.3501
-0.570,11.6686,0.2072,1.1072,0.0388,10.2469
-0.560,10.8294,0.1713,1.0109,0.0370,9.5488
-0.550,10.7776,0.1655,1.0028,0.0364,9.5117
-0.540,12.3950,0.1844,1.1727,0.0413,10.9226
-0.530,14.1844,0.2149,1.3594,0.0478,12.4820
-0.520,13.9818,0.2248,1.3377,0.0473,12.2984
-0.510,13.8160,0.2228,1.3040,0.0455,12.1704
-0.500,13.4658,0.2140,1.2518,0.0426,11.8796
-0.490,13.0664,0.2083,1.1890,0.0396,11.5498
-0.480,14.9872,0.2316,1.3282,0.0429,13.3016
-0.470,14.8094,0.2234,1.2878,0.0405,13.1791
-0.460,12.1456,0.1884,1.0358,0.0316,10.8212
-0.450,11.1132,0.1779,0.9344,0.0282,9.9084
-0.440,11.2862,0.1828,0.9322,0.0289,10.0774
-0.430,11.1758,0.1856,0.9006,0.0290,9.9961
-0.420,10.1238,0.1735,0.7944,0.0267,9.0711
-0.410,9.3384,0.1618,0.7205,0.0249,8.3778
-0.400,9.1250,0.1605,0.6998,0.0244,8.1887
-0.390,9.2090,0.1670,0.7055,0.0243,8.2604
-0.380,9.1334,0.1676,0.6909,0.0235,8.1999
-0.370,9.1000,0.1653,0.6634,0.0230,8.1972
-0.360,10.0860,0.1702,0.7115,0.0251,9.1221
-0.350,11.0874,0.1697,0.7701,0.0270,10.0572
-0.340,11.6664,0.1740,0.7949,0.0277,10.6048
-0.330,11.0112,0.1675,0.7323,0.0259,10.0264
-0.320,8.7654,0.1349,0.5657,0.0208,7.9984
-0.310,7.3270,0.1134,0.4577,0.0172,6.7004
-0.300,6.9648,0.1060,0.4261,0.0159,6.3792
-0.290,6.4256,0.0892,0.3921,0.0138,5.8948
-0.280,5.8046,0.0686,0.3549,0.0120,5.3354
-0.270,5.2802,0.0560,0.3196,0.0111,4.8642
-0.260,4.6632,0.0470,0.2780,0.0098,4.3049
-0.250,4.2524,0.0407,0.2499,0.0087,3.9322
-0.240,4.0668,0.0366,0.2359,0.0081,3.7650
-0.230,4.1036,0.0344,0.2338,0.0078,3.8040
-0.220,4.2768,0.0330,0.2381,0.0077,3.9744
-0.210,4.4504,0.0319,0.2422,0.0076,4.1464
-0.200,4.5936,0.0309,0.2449,0.0076,4.2853
-0.190,4.7882,0.0302,0.2506,0.0076,4.4734
-0.180,4.3652,0.0265,0.2275,0.0070,4.0812
-0.170,3.6794,0.0219,0.1920,0.0060,3.4389
-0.160,3.6634,0.0212,0.1880,0.0056,3.4267
-0.150,3.6766,0.0206,0.1842,0.0051,3.4456
-0.140,3.3352,0.0183,0.1621,0.0043,3.1330
-0.130,2.4122,0.0123,0.1148,0.0030,2.2689
-0.120,1.4659,0.0064,0.0693,0.0018,1.3800
-0.110,1.1478,0.0044,0.0539,0.0014,1.0817
-0.100,1.0810,0.0038,0.0508,0.0012,1.0190
-0.090,0.9964,0.0032,0.0465,0.0010,0.9401
-0.080,0.8701,0.0026,0.0394,0.0007,0.8229
-0.070,0.7368,0.0020,0.0317,0.0006,0.6989
-0.060,0.5814,0.0014,0.0230,0.0004,0.5536
-0.050,0.4489,0.0010,0.0155,0.0003,0.4295
-0.040,0.3683,0.0007,0.0114,0.0002,0.3538
-0.030,0.3049,0.0005,0.0089,0.0002,0.2933
-0.020,0.2346,0.0004,0.0067,0.0001,0.2258
-0.010,0.1548,0.0002,0.0043,0.0000,0.1493
-0.000,0.0679,0.0001,0.0018,0.0000,0.0657
0.010,0.0121,0.0000,0.0003,0.0000,0.0117
0.020,0.0005,0.0000,0.0000,0.0000,0.0005
0.030,0.0000,0.0000,0.0000,0.0000,0.0000
0.040,0.0000,0.0000,0.0000,0.0000,0.0000
0.050,0.0000,0.0000,0.0000,0.0000,0.0000
0.060,0.0000,0.0000,0.0000,0.0000,0.0000
0.070,0.0000,0.0000,0.0000,0.0000,0.0000
0.080,0.0000,0.0000,0.0000,0.0000,0.0000
0.090,0.0000,0.0000,0.0000,0.0000,0.0000
0.100,0.0000,0.0000,0.0000,0.0000,0.0000
0.110,0.0000,0.0000,0.0000,0.0000,0.0000
0.120,0.0000,0.0000,0.0000,0.0000,0.0000
0.130,0.0000,0.0000,0.0000,0.0000,0.0000
0.140,0.0000,0.0000,0.0000,0.0000,0.0000
0.150,0.0000,0.0000,0.0000,0.0000,0.0000
0.160,0.0000,0.0000,0.0000,0.0000,0.0000
0.170,0.0000,0.0000,0.0000,0.0000,0.0000
0.180,0.0000,0.0000,0.0000,0.0000,0.0000
0.190,0.0000,0.0000,0.0000,0.0000,0.0000
0.200,0.0000,0.0000,0.0000,0.0000,0.0000
0.210,0.0000,0.0000,0.0000,0.0000,0.0000
0.220,0.0000,0.0000,0.0000,0.0000,0.0000
0.230,0.0000,0.0000,0.0000,0.0000,0.0000
0.240,0.0000,0.0000,0.0000,0.0000,0.0000
0.250,0.0000,0.0000,0.0000,0.0000,0.0000
0.260,0.0000,0.0000,0.0000,0.0000,0.0000
0.270,0.0000,0.0000,0.0000,0.0000,0.0000
0.280,0.0000,0.0000,0.0000,0.0000,0.0000
0.290,0.0000,0.0000,0.0000,0.0000,0.0000
0.300,0.0000,0.0000,0.0000,0.0000,0.0000
0.310,0.0000,0.0000,0.0000,0.0000,0.0000
0.320,0.0000,0.0000,0.0000,0.0000,0.0000
0.330,0.0000,0.0000,0.0000,0.0000,0.0000
0.340,0.0000,0.0000,0.0000,0.0000,0.0000
0.350,0.0000,0.0000,0.0000,0.0000,0.0000
0.360,0.0000,0.0000,0.0000,0.0000,0.0000
0.370,0.0000,0.0000,0.0000,0.0000,0.0000
0.380,0.0000,0.0000,0.0000,0.0000,0.0000
0.390,0.0000,0.0000,0.0000,0.0000,0.0000
0.400,0.0000,0.0000,0.0000,0.0000,0.0000
0.410,0.0000,0.0000,0.0000,0.0000,0.0000
0.420,0.0000,0.0000,0.0000,0.0000,0.0000
0.430,0.0000,0.0000,0.0000,0.0000,0.0000
0.440,0.0000,0.0000,0.0000,0.0000,0.0000
0.450,0.0000,0.0000,0.0000,0.0000,0.0000
0.460,0.0000,0.0000,0.0000,0.0000,0.0000
0.470,0.0000,0.0000,0.0000,0.0000,0.0000
0.480,0.0000,0.0000,0.0000,0.0000,0.0000
0.490,0.0000,0.0000,0.0000,0.0000,0.0000
0.500,0.0000,0.0000,0.0000,0.0000,0.0000
0.510,0.0000,0.0000,0.0000,0.0000,0.0000
0.520,0.0000,0.0000,0.0000,0.0000,0.0000
0.530,0.0000,0.0000,0.0000,0.0000,0.0000
0.540,0.0000,0.0000,0.0000,0.0000,0.0000
0.550,0.0000,0.0000,0.0000,0.0000,0.0000
0.560,0.0000,0.0000,0.0000,0.0000,0.0000
0.570,0.0000,0.0000,0.0000,0.0000,0.0000
0.580,0.0000,0.0000,0.0000,0.0000,0.0000
0.590,0.0000,0.0000,0.0000,0.0000,0.0000
0.600,0.0000,0.0000,0.0000,0.0000,0.0000
0.610,0.0000,0.0000,0.0000,0.0000,0.0000
0.620,0.0000,0.0000,0.0000,0.0000,0.0000
0.630,0.0000,0.0000,0.0000,0.0000,0.0000
0.640,0.0000,0.0000,0.0000,0.0000,0.0000
0.650,0.0000,0.0000,0.0000,0.0000,0.0000
0.660,0.0000,0.0000,0.0000,0.0000,0.0000
0.670,0.0000,0.0000,0.0000,0.0000,0.0000
0.680,0.0000,0.0000,0.0000,0.0000,0.0000
0.690,0.0000,0.0000,0.0000,0.0000,0.0000
0.700,0.0000,0.0000,0.0000,0.0000,0.0000
0.710,0.0000,0.0000,0.0000,0.0000,0.0000
0.720,0.0000,0.0000,0.0000,0.0000,0.0000
0.730,0.0000,0.0000,0.0000,0.0000,0.0000
0.740,0.0000,0.0000,0.0000,0.0000,0.0000
0.750,0.0000,0.0000,0.0000,0.0000,0.0000
0.760,0.0000,0.0000,0.0000,0.0000,0.0000
0.770,0.0000,0.0000,0.0000,0.0000,0.0000
0.780,0.0000,0.0000,0.0000,0.0000,0.0000
0.790,0.0000,0.0000,0.0000,0.0000,0.0000
0.800,0.0000,0.0000,0.0000,0.0000,0.0000
0.810,0.0000,0.0000,0.0000,0.0000,0.0000
0.820,0.0000,0.0000,0.0000,0.0000,0.0000
0.830,0.0000,0.0000,0.0000,0.0000,0.0000
0.840,0.0000,0.0000,0.0000,0.0000,0.0000
0.850,0.0000,0.0000,0.0000,0.0000,0.0000
0.860,0.0000,0.0000,0.0000,0.0000,0.0000
0.870,0.0000,0.0000,0.0000,0.0000,0.0000
0.880,0.0000,0.0000,0.0000,0.0000,0.0000
0.890,0.0000,0.0000,0.0000,0.0000,0.0000
0.900,0.0000,0.0000,0.0000,0.0000,0.0000
0.910,0.0000,0.0000,0.0000,0.0000,0.0000
0.920,0.0000,0.0000,0.0000,0.0000,0.0000
0.930,0.0000,0.0000,0.0000,0.0000,0.0000
0.940,0.0000,0.0000,0.0000,0.0000,0.0000
0.950,0.0000,0.0000,0.0000,0.0000,0.0000
0.960,0.0000,0.0000,0.0000,0.0000,0.0000
0.970,0.0000,0.0000,0.0000,0.0000,0.0000
0.980,0.0000,0.0000,0.0000,0.0000,0.0000
0.990,0.0000,0.0000,0.0000,0.0000,0.0000
1.000,0.0000,0.0000,0.0000,0.0000,0.0000
1.010,0.0000,0.0000,0.0000,0.0000,0.0000
1.020,0.0000,0.0000,0.0000,0.0000,0.0000
1.030,0.0000,0.0000,0.0000,0.0000,0.0000
1.040,0.0000,0.0000,0.0000,0.0000,0.0000
1.050,0.0000,0.0000,0.0000,0.0000,0.0000
1.060,0.0000,0.0000,0.0000,0.0000,0.0000
1.070,0.0000,0.0000,0.0000,0.0000,0.0000
1.080,0.0000,0.0000,0.0000,0.0000,0.0000
1.090,0.0000,0.0000,0.0000,0.0000,0.0000
1.100,0.0000,0.0000,0.0000,0.0000,0.0000
1.110,0.0000,0.0000,0.0000,0.0000,0.0000
1.120,0.0000,0.0000,0.0000,0.0000,0.0000
1.130,0.0000,0.0000,0.0000,0.0000,0.0000
1.140,0.0000,0.0000,0.0000,0.0000,0.0000
1.150,0.0000,0.0000,0.0000,0.0000,0.0000
1.160,0.0000,0.0000,0.0000,0.0000,0.0000
1.170,0.0000,0.0000,0.0000,0.0000,0.0000
1.180,0.0000,0.0000,0.0000,0.0000,0.0000
1.190,0.0000,0.0000,0.0000,0.0000,0.0000
1.200,0.0000,0.0000,0.0000,0.0000,0.0000
1.210,0.0000,0.0000,0.0000,0.0000,0.0000
1.220,0.0000,0.0000,0.0000,0.0000,0.0000
1.230,0.0000,0.0000,0.0000,0.0000,0.0000
1.240,0.0000,0.0000,0.0000,0.0000,0.0000
1.250,0.0000,0.0000,0.0000,0.0000,0.0000
1.260,0.0000,0.0000,0.0000,0.0000,0.0000
1.270,0.0000,0.0000,0.0000,0.0000,0.0000
1.280,0.0000,0.0000,0.0000,0.0000,0.0000
1.290,0.0000,0.0000,0.0000,0.0000,0.0000
1.300,0.0000,0.0000,0.0000,0.0000,0.0000
1.310,0.0000,0.0000,0.0000,0.0000,0.0000
1.320,0.0000,0.0000,0.0000,0.0000,0.0000
1.330,0.0000,0.0000,0.0000,0.0000,0.0000
1.340,0.0000,0.0000,0.0000,0.0000,0.0000
1.350,0.0000,0.0000,0.0000,0.0000,0.0000
1.360,0.0000,0.0000,0.0000,0.0000,0.0000
1.370,0.0000,0.0000,0.0000,0.0000,0.0000
1.380,0.0000,0.0000,0.0000,0.0000,0.0000
1.390,0.0000,0.0000,0.0000,0.0000,0.0000
1.400,0.0000,0.0000,0.0000,0.0000,0.0000
1.410,0.0000,0.0000,0.0000,0.0000,0.0000
1.420,0.0000,0.0000,0.0000,0.0000,0.0000
1.430,0.0000,0.0000,0.0000,0.0000,0.0000
1.440,0.0000,0.0000,0.0000,0.0000,0.0000
1.450,0.0000,0.0000,0.0000,0.0000,0.0000
1.460,0.0000,0.0000,0.0000,0.0000,0.0000
1.470,0.0000,0.0000,0.0000,0.0000,0.0000
1.480,0.0000,0.0000,0.0000,0.0000,0.0000
1.490,0.0000,0.0000,0.0000,0.0000,0.0000
1.500,0.0000,0.0000,0.0000,0.0000,0.0000
1.510,0.0000,0.0000,0.0000,0.0000,0.0000
1.520,0.0000,0.0000,0.0000,0.0000,0.0000
1.530,0.0000,0.0000,0.0000,0.0000,0.0000
1.540,0.0000,0.0000,0.0000,0.0000,0.0000
1.550,0.0000,0.0000,0.0000,0.0000,0.0000
1.560,0.0000,0.0000,0.0000,0.0000,0.0000
1.570,0.0000,0.0000,0.0000,0.0000,0.0000
1.580,0.0000,0.0000,0.0000,0.0000,0.0000
1.590,0.0000,0.0000,0.0000,0.0000,0.0000
1.600,0.0000,0.0000,0.0000,0.0000,0.0000
1.610,0.0000,0.0000,0.0000,0.0000,0.0000
1.620,0.0000,0.0000,0.0000,0.0000,0.0000
1.630,0.0000,0.0000,0.0000,0.0000,0.0000
1.640,0.0000,0.0000,0.0000,0.0000,0.0000
1.650,0.0000,0.0000,0.0000,0.0000,0.0000
1.660,0.0000,0.0000,0.0000,0.0000,0.0000
1.670,0.0000,0.0000,0.0000,0.0000,0.0000
1.680,0.0000,0.0000,0.0000,0.0000,0.0000
1.690,0.0000,0.0000,0.0000,0.0000,0.0000
1.700,0.0000,0.0000,0.0000,0.0000,0.0000
1.710,0.0000,0.0000,0.0000,0.0000,0.0000
1.720,0.0000,0.0000,0.0000,0.0000,0.0000
1.730,0.0000,0.0000,0.0000,0.0000,0.0000
1.740,0.0000,0.0000,0.0000,0.0000,0.0000
1.750,0.0000,0.0000,0.0000,0.0000,0.0000
1.760,0.0000,0.0000,0.0000,0.0000,0.0000
1.770,0.0000,0.0000,0.0000,0.0000,0.0000
1.780,0.0000,0.0000,0.0000,0.0000,0.0000
1.790,0.0000,0.0000,0.0000,0.0000,0.0000
1.800,0.0000,0.0000,0.0000,0.0000,0.0000
1.810,0.0000,0.0000,0.0000,0.0000,0.0000
1.820,0.0000,0.0000,0.0000,0.0000,0.0000
1.830,0.0000,0.0000,0.0000,0.0000,0.0000
1.840,0.0000,0.0000,0.0000,0.0000,0.0000
1.850,0.0000,0.0000,0.0000,0.0000,0.0000
1.860,0.0000,0.0000,0.0000,0.0000,0.0000
1.870,0.0000,0.0000,0.0000,0.0000,0.0000
1.880,0.0000,0.0000,0.0000,0.0000,0.0000
1.890,0.0000,0.0000,0.0000,0.0000,0.0000
1.900,0.0000,0.0000,0.0000,0.0000,0.0000
1.910,0.0000,0.0000,0.0000,0.0000,0.0000
1.920,0.0000,0.0000,0.0000,0.0000,0.0000
1.930,0.0000,0.0000,0.0000,0.0000,0.0000
1.940,0.0000,0.0000,0.0000,0.0000,0.0000
1.950,0.0000,0.0000,0.0000,0.0000,0.0000
1.960,0.0000,0.0000,0.0000,0.0000,0.0000
1.970,0.0000,0.0000,0.0000,0.0000,0.0000
1.980,0.0000,0.0000,0.0000,0.0000,0.0000
1.990,0.0000,0.0000,0.0000,0.0000,0.0000
2.000,0.0000,0.0000,0.0000,0.0000,0.0000
2.010,0.0000,0.0000,0.0000,0.0000,0.0000
2.020,0.0000,0.0000,0.0000,0.0000,0.0000
2.030,0.0000,0.0000,0.0000,0.0000,0.0000
2.040,0.0000,0.0000,0.0000,0.0000,0.0000
2.050,0.0000,0.0000,0.0000,0.0000,0.0000
2.060,0.0001,0.0000,0.0000,0.0000,0.0001
2.070,0.0007,0.0000,0.0001,0.0002,0.0003
2.080,0.0032,0.0000,0.0004,0.0009,0.0017
2.090,0.0112,0.0001,0.0014,0.0033,0.0058
2.100,0.0277,0.0003,0.0034,0.0080,0.0141
2.110,0.0517,0.0005,0.0065,0.0148,0.0262
2.120,0.0782,0.0007,0.0097,0.0225,0.0397
2.130,0.1031,0.0010,0.0129,0.0296,0.0523
2.140,0.1257,0.0013,0.0157,0.0361,0.0637
2.150,0.1458,0.0015,0.0182,0.0420,0.0738
2.160,0.1635,0.0016,0.0204,0.0470,0.0828
2.170,0.1788,0.0018,0.0223,0.0514,0.0905
2.180,0.1917,0.0019,0.0239,0.0553,0.0970
2.190,0.2021,0.0020,0.0252,0.0583,0.1022
2.200,0.2101,0.0021,0.0262,0.0607,0.1062
2.210,0.2108,0.0021,0.0263,0.0609,0.1064
2.220,0.1966,0.0019,0.0245,0.0568,0.0992
2.230,0.1768,0.0017,0.0221,0.0512,0.0892
2.240,0.1683,0.0017,0.0210,0.0487,0.0848
2.250,0.1701,0.0017,0.0212,0.0493,0.0856
2.260,0.1743,0.0018,0.0218,0.0506,0.0877
2.270,0.1786,0.0018,0.0223,0.0519,0.0899
2.280,0.1829,0.0019,0.0229,0.0532,0.0920
2.290,0.1872,0.0019,0.0234,0.0544,0.0940
2.300,0.1915,0.0020,0.0240,0.0557,0.0961
2.310,0.1959,0.0020,0.0245,0.0571,0.0982
2.320,0.2007,0.0021,0.0251,0.0586,0.1004
2.330,0.2067,0.0021,0.0259,0.0603,0.1034
2.340,0.2147,0.0022,0.0270,0.0627,0.1073
2.350,0.2250,0.0023,0.0283,0.0658,0.1124
2.360,0.2378,0.0025,0.0300,0.0696,0.1186
2.370,0.2529,0.0027,0.0319,0.0741,0.1260
