E-EF_eV,total,Cl,Li,P,S
-3.350,15.8657,0.6853,2.6987,0.0985,12.1645
-3.340,16.1227,0.6976,2.7718,0.1059,12.3172
-3.330,13.9620,0.6849,2.3619,0.0884,10.6245
-3.320,8.9045,0.5292,1.4652,0.0567,6.7283
-3.310,9.6035,0.6357,1.5764,0.0592,7.1968
-3.300,13.1655,1.0064,2.1409,0.0753,9.7658
-3.290,11.7768,0.7545,2.0509,0.0826,8.7325
-3.280,10.1995,0.6285,1.7669,0.0730,7.5940
-3.270,8.7062,0.5208,1.5184,0.0685,6.4696
-3.260,9.8578,0.6361,1.6662,0.0763,7.3398
-3.250,13.6647,0.9309,2.2405,0.1014,10.1865
-3.240,17.8942,1.2135,2.8984,0.1346,13.4009
-3.230,21.5625,1.4611,3.4663,0.1655,16.1683
-3.220,25.1530,1.6480,4.1005,0.2042,18.8300
-3.210,23.7998,1.5091,3.9556,0.2036,17.7869
-3.200,20.9560,1.2555,3.5767,0.1877,15.6250
-3.190,15.5993,1.0596,2.9043,0.1253,11.2863
-3.180,11.3885,0.8620,2.0741,0.0863,8.1959
-3.170,8.6985,0.6843,1.5490,0.0668,6.2715
-3.160,5.8760,0.4466,1.0155,0.0499,4.2745
-3.150,3.9533,0.2713,0.6738,0.0390,2.9139
-3.140,2.7202,0.1390,0.4575,0.0334,2.0544
-3.130,2.2691,0.1095,0.3800,0.0290,1.7194
-3.120,2.0255,0.0937,0.3381,0.0269,1.5386
-3.110,1.8643,0.0830,0.3105,0.0255,1.4195
-3.100,1.7640,0.0759,0.2934,0.0247,1.3462
-3.090,1.6542,0.0691,0.2751,0.0236,1.2637
-3.080,1.5028,0.0615,0.2505,0.0217,1.1482
-3.070,1.3654,0.0551,0.2281,0.0200,1.0441
-3.060,1.2696,0.0505,0.2128,0.0187,0.9717
-3.050,1.2022,0.0471,0.2022,0.0179,0.9196
-3.040,1.1578,0.0446,0.1956,0.0173,0.8856
-3.030,1.0099,0.0383,0.1713,0.0152,0.7718
-3.020,0.8815,0.0335,0.1499,0.0132,0.6736
-3.010,0.7492,0.0297,0.1268,0.0112,0.5722
-3.000,0.5308,0.0276,0.0852,0.0076,0.4035
-2.990,0.2019,0.0263,0.0195,0.0023,0.1505
-2.980,0.3504,0.0495,0.0308,0.0037,0.2604
-2.970,0.4792,0.0708,0.0397,0.0048,0.3557
-2.960,0.5157,0.0773,0.0418,0.0049,0.3834
-2.950,0.5767,0.0850,0.0475,0.0053,0.4284
-2.940,0.6697,0.0969,0.0561,0.0060,0.4986
-2.930,0.7660,0.1088,0.0651,0.0067,0.5711
-2.920,0.8649,0.1205,0.0748,0.0074,0.6471
-2.910,1.1286,0.1516,0.1045,0.0084,0.8441
-2.900,2.4135,0.3142,0.2518,0.0112,1.7983
-2.890,4.3595,0.6079,0.4156,0.0173,3.2518
-2.880,5.6250,0.7872,0.5257,0.0222,4.1886
-2.870,6.2230,0.8412,0.5987,0.0248,4.6529
-2.860,7.1905,0.9495,0.6937,0.0289,5.3908
-2.850,7.7415,0.9962,0.7516,0.0313,5.8220
-2.840,9.8038,1.1942,0.9952,0.0419,7.3955
-2.830,13.4945,1.4866,1.5591,0.0570,10.1507
-2.820,15.5297,1.7141,1.8027,0.0620,11.6756
-2.810,14.6625,1.5994,1.6492,0.0547,11.0971
-2.800,14.6867,1.6013,1.6268,0.0491,11.1457
-2.790,13.8470,1.4691,1.5611,0.0449,10.5255
-2.780,14.2840,1.4584,1.6742,0.0446,10.8495
-2.770,21.2875,2.1278,2.3975,0.0661,16.2953
-2.760,15.4597,1.5918,1.7113,0.0442,11.8236
-2.750,12.5513,1.3367,1.3485,0.0328,9.6003
-2.740,9.8708,1.0774,1.0358,0.0229,7.5399
-2.730,7.3729,0.7663,0.7755,0.0155,5.6646
-2.720,2.2139,0.2517,0.2119,0.0035,1.7008
-2.710,0.7644,0.0425,0.1208,0.0043,0.5907
-2.700,6.5690,0.3654,1.0284,0.0367,5.0841
-2.690,5.3395,0.2410,0.9128,0.0244,4.1241
-2.680,6.3042,0.2373,1.1295,0.0236,4.8755
-2.670,6.4165,0.2207,1.1761,0.0201,4.9611
-2.660,7.4472,0.2387,1.3825,0.0188,5.7748
-2.650,8.9205,0.2729,1.6650,0.0181,6.9254
-2.640,9.0930,0.2628,1.6999,0.0169,7.0743
-2.630,9.4505,0.2618,1.7713,0.0168,7.3614
-2.620,8.1840,0.2487,1.5192,0.0142,6.3685
-2.610,8.2757,0.2556,1.5245,0.0150,6.4424
-2.600,8.1430,0.2421,1.4992,0.0151,6.3563
-2.590,8.0075,0.2240,1.4760,0.0149,6.2589
-2.580,9.2857,0.2295,1.7339,0.0182,7.2652
-2.570,11.9957,0.2772,2.2661,0.0229,9.3805
-2.560,11.1540,0.2425,2.1113,0.0214,8.7321
-2.550,10.5590,0.2126,1.9914,0.0204,8.2918
-2.540,10.1130,0.2113,1.8755,0.0215,7.9604
-2.530,9.7717,0.2143,1.7801,0.0232,7.7116
-2.520,9.2038,0.1872,1.6604,0.0210,7.2979
-2.510,8.3015,0.1608,1.5009,0.0189,6.5838
-2.500,7.5275,0.1387,1.3651,0.0147,5.9806
-2.490,8.9395,0.1541,1.5972,0.0201,7.1287
-2.480,8.9350,0.1592,1.5757,0.0224,7.1407
-2.470,9.1693,0.1734,1.5924,0.0240,7.3428
-2.460,7.3280,0.1499,1.2346,0.0226,5.8856
-2.450,4.4718,0.0830,0.7059,0.0193,3.6369
-2.440,3.4422,0.0457,0.5191,0.0173,2.8391
-2.430,3.5650,0.0444,0.5298,0.0179,2.9501
-2.420,3.6987,0.0425,0.5429,0.0186,3.0712
-2.410,3.9220,0.0415,0.5671,0.0195,3.2683
-2.400,4.4580,0.0416,0.6283,0.0219,3.7399
-2.390,6.8600,0.0440,0.9087,0.0341,5.8392
-2.380,8.4970,0.0478,1.1044,0.0420,7.2588
-2.370,9.6337,0.0499,1.2391,0.0480,8.2573
-2.360,11.5365,0.0558,1.4721,0.0584,9.8936
-2.350,14.5213,0.0710,1.8530,0.0745,12.4456
-2.340,13.8370,0.0704,1.7613,0.0700,11.8587
-2.330,13.0582,0.0744,1.6528,0.0635,11.1967
-2.320,13.0365,0.0882,1.6396,0.0607,11.1804
-2.310,11.6140,0.0900,1.4439,0.0494,9.9681
-2.300,10.2292,0.0798,1.2770,0.0491,8.7631
-2.290,10.3022,0.0858,1.2769,0.0522,8.8278
-2.280,11.4455,0.0964,1.4140,0.0603,9.7951
-2.270,13.7912,0.1209,1.6881,0.0719,11.8234
-2.260,16.9285,0.1612,2.0572,0.0862,14.5142
-2.250,17.3765,0.1731,2.0727,0.0829,14.9310
-2.240,14.4737,0.1561,1.6799,0.0657,12.4725
-2.230,16.3533,0.1971,1.8281,0.0671,14.1524
-2.220,14.1750,0.1723,1.5374,0.0559,12.3078
-2.210,12.6875,0.1566,1.3469,0.0496,11.0466
-2.200,12.6907,0.1561,1.3307,0.0512,11.0680
-2.190,16.5670,0.2084,1.6919,0.0696,14.4807
-2.180,16.5802,0.2032,1.6736,0.0687,14.5337
-2.170,16.7515,0.1946,1.6585,0.0652,14.7102
-2.160,17.0557,0.1892,1.6495,0.0655,15.0388
-2.150,18.5413,0.1965,1.8036,0.0688,16.3384
-2.140,15.5038,0.1651,1.4990,0.0570,13.6659
-2.130,14.2940,0.1525,1.3686,0.0521,12.6194
-2.120,15.3205,0.1625,1.4602,0.0538,13.5326
-2.110,15.8630,0.1727,1.5142,0.0526,14.0038
-2.100,15.4087,0.1675,1.4508,0.0485,13.6311
-2.090,17.1988,0.1783,1.6129,0.0496,15.2285
-2.080,19.2895,0.1759,1.8255,0.0520,17.0930
-2.070,17.8670,0.1711,1.7019,0.0466,15.8134
-2.060,17.4635,0.1564,1.6508,0.0451,15.4876
-2.050,21.0117,0.1475,1.9315,0.0572,18.7229
-2.040,19.4928,0.1587,1.7687,0.0543,17.3673
-2.030,17.8625,0.1702,1.6173,0.0522,15.8976
-2.020,16.2340,0.1490,1.4676,0.0494,14.4511
-2.010,15.1965,0.1340,1.3544,0.0465,13.5594
-2.000,13.7070,0.1157,1.1956,0.0427,12.2576
-1.990,12.3280,0.1067,1.0780,0.0375,11.0174
-1.980,10.6503,0.1040,0.9507,0.0338,9.4886
-1.970,12.1973,0.1221,1.0957,0.0373,10.8587
-1.960,12.8547,0.1371,1.1391,0.0390,11.4477
-1.950,12.1570,0.1327,1.0776,0.0378,10.8222
-1.940,12.7085,0.1442,1.1085,0.0380,11.3233
-1.930,13.8598,0.1675,1.2026,0.0430,12.3490
-1.920,13.8363,0.1698,1.1935,0.0432,12.3270
-1.910,14.1265,0.1768,1.2155,0.0439,12.5984
-1.900,14.9185,0.1961,1.3042,0.0463,13.2697
-1.890,15.8207,0.2190,1.3887,0.0487,14.0568
-1.880,15.2815,0.2264,1.2967,0.0468,13.6043
-1.870,12.9880,0.2118,1.1149,0.0463,11.5227
-1.860,15.0612,0.2410,1.2812,0.0568,13.3964
-1.850,18.2378,0.2906,1.4783,0.0574,16.2884
-1.840,17.7712,0.2617,1.4063,0.0518,15.9493
-1.830,18.1617,0.2172,1.3992,0.0452,16.3978
-1.820,20.7465,0.2127,1.5267,0.0399,18.8496
-1.810,14.7805,0.1704,1.0170,0.0279,13.4773
-1.800,11.5760,0.1219,0.7348,0.0193,10.6323
-1.790,9.5053,0.1024,0.5450,0.0169,8.7708
-1.780,8.2735,0.0940,0.4462,0.0173,7.6520
-1.770,6.9528,0.0763,0.3458,0.0159,6.4623
-1.760,5.6338,0.0583,0.2646,0.0124,5.2579
-1.750,4.8575,0.0473,0.2168,0.0099,4.5412
-1.740,4.6297,0.0429,0.1971,0.0090,4.3359
-1.730,4.3827,0.0386,0.1792,0.0080,4.1174
-1.720,4.2073,0.0354,0.1658,0.0072,3.9663
-1.710,4.2007,0.0340,0.1603,0.0064,3.9642
-1.700,3.9462,0.0301,0.1460,0.0056,3.7301
-1.690,3.8122,0.0276,0.1373,0.0049,3.6053
-1.680,3.7313,0.0256,0.1310,0.0042,3.5358
-1.670,3.8205,0.0251,0.1304,0.0037,3.6245
-1.660,3.6955,0.0228,0.1229,0.0031,3.5155
-1.650,3.5543,0.0207,0.1153,0.0024,3.3943
-1.640,3.4855,0.0192,0.1106,0.0018,3.3294
-1.630,1.8400,0.0103,0.0549,0.0011,1.7586
-1.620,1.1197,0.0060,0.0318,0.0007,1.0719
-1.610,0.6532,0.0031,0.0177,0.0004,0.6268
-1.600,0.2595,0.0011,0.0068,0.0001,0.2498
-1.590,0.0044,0.0000,0.0001,0.0000,0.0042
-1.580,0.0000,0.0000,0.0000,0.0000,0.0000
-1.570,0.0000,0.0000,0.0000,0.0000,0.0000
-1.560,0.0000,0.0000,0.0000,0.0000,0.0000
-1.550,0.0000,0.0000,0.0000,0.0000,0.0000
-1.540,0.0000,0.0000,0.0000,0.0000,0.0000
-1.530,0.0000,0.0000,0.0000,0.0000,0.0000
-1.520,0.0000,0.0000,0.0000,0.0000,0.0000
-1.510,0.0000,0.0000,0.0000,0.0000,0.0000
-1.500,0.0000,0.0000,0.0000,0.0000,0.0000
-1.490,0.0000,0.0000,0.0000,0.0000,0.0000
-1.480,0.0000,0.0000,0.0000,0.0000,0.0000
-1.470,0.0000,0.0000,0.0000,0.0000,0.0000
-1.460,0.0000,0.0000,0.0000,0.0000,0.0000
-1.450,0.0000,0.0000,0.0000,0.0000,0.0000
-1.440,0.0000,0.0000,0.0000,0.0000,0.0000
-1.430,0.0000,0.0000,0.0000,0.0000,0.0000
-1.420,0.0000,0.0000,0.0000,0.0000,0.0000
-1.410,0.0000,0.0000,0.0000,0.0000,0.0000
-1.400,0.0000,0.0000,0.0000,0.0000,0.0000
-1.390,0.0000,0.0000,0.0000,0.0000,0.0000
-1.380,0.0000,0.0000,0.0000,0.0000,0.0000
-1.370,0.0000,0.0000,0.0000,0.0000,0.0000
-1.360,0.0000,0.0000,0.0000,0.0000,0.0000
-1.350,0.0000,0.0000,0.0000,0.0000,0.0000
-1.340,0.0000,0.0000,0.0000,0.0000,0.0000
-1.330,0.0000,0.0000,0.0000,0.0000,0.0000
-1.320,0.0000,0.0000,0.0000,0.0000,0.0000
-1.310,0.0000,0.0000,0.0000,0.0000,0.0000
-1.300,0.0000,0.0000,0.0000,0.0000,0.0000
-1.290,0.0000,0.0000,0.0000,0.0000,0.0000
-1.280,0.0000,0.0000,0.0000,0.0000,0.0000
-1.270,0.0000,0.0000,0.0000,0.0000,0.0000
-1.260,0.0000,0.0000,0.0000,0.0000,0.0000
-1.250,0.0000,0.0000,0.0000,0.0000,0.0000
-1.240,0.0000,0.0000,0.0000,0.0000,0.0000
-1.230,0.0000,0.0000,0.0000,0.0000,0.0000
-1.220,0.0000,0.0000,0.0000,0.0000,0.0000
-1.210,0.0000,0.0000,0.0000,0.0000,0.0000
-1.200,0.0000,0.0000,0.0000,0.0000,0.0000
-1.190,0.0000,0.0000,0.0000,0.0000,0.0000
-1.180,0.0000,0.0000,0.0000,0.0000,0.0000
-1.170,0.0000,0.0000,0.0000,0.0000,0.0000
-1.160,0.0000,0.0000,0.0000,0.0000,0.0000
-1.150,0.0000,0.0000,0.0000,0.0000,0.0000
-1.140,0.0000,0.0000,0.0000,0.0000,0.0000
-1.130,0.0000,0.0000,0.0000,0.0000,0.0000
-1.120,0.0000,0.0000,0.0000,0.0000,0.0000
-1.110,0.0000,0.0000,0.0000,0.0000,0.0000
-1.100,0.0000,0.0000,0.0000,0.0000,0.0000
-1.090,0.0000,0.0000,0.0000,0.0000,0.0000
-1.080,0.0000,0.0000,0.0000,0.0000,0.0000
-1.070,0.0000,0.0000,0.0000,0.0000,0.0000
-1.060,0.0000,0.0000,0.0000,0.0000,0.0000
-1.050,0.0000,0.0000,0.0000,0.0000,0.0000
-1.040,0.0000,0.0000,0.0000,0.0000,0.0000
-1.030,0.0000,0.0000,0.0000,0.0000,0.0000
-1.020,0.0000,0.0000,0.0000,0.0000,0.0000
-1.010,0.0000,0.0000,0.0000,0.0000,0.0000
-1.000,0.0000,0.0000,0.0000,0.0000,0.0000
-0.990,0.0000,0.0000,0.0000,0.0000,0.0000
-0.980,0.0000,0.0000,0.0000,0.0000,0.0000
-0.970,0.0000,0.0000,0.0000,0.0000,0.0000
-0.960,0.0000,0.0000,0.0000,0.0000,0.0000
-0.950,0.0000,0.0000,0.0000,0.0000,0.0000
-0.940,0.0000,0.0000,0.0000,0.0000,0.0000
-0.930,0.0000,0.0000,0.0000,0.0000,0.0000
-0.920,0.0000,0.0000,0.0000,0.0000,0.0000
-0.910,0.0000,0.0000,0.0000,0.0000,0.0000
-0.900,0.0000,0.0000,0.0000,0.0000,0.0000
-0.890,0.0000,0.0000,0.0000,0.0000,0.0000
-0.880,0.0000,0.0000,0.0000,0.0000,0.0000
-0.870,0.0000,0.0000,0.0000,0.0000,0.0000
-0.860,0.0000,0.0000,0.0000,0.0000,0.0000
-0.850,0.0000,0.0000,0.0000,0.0000,0.0000
-0.840,0.0000,0.0000,0.0000,0.0000,0.0000
-0.830,0.0000,0.0000,0.0000,0.0000,0.0000
-0.820,0.0000,0.0000,0.0000,0.0000,0.0000
-0.810,0.0000,0.0000,0.0000,0.0000,0.0000
-0.800,0.0000,0.0000,0.0000,0.0000,0.0000
-0.790,0.0000,0.0000,0.0000,0.0000,0.0000
-0.780,0.0000,0.0000,0.0000,0.0000,0.0000
-0.770,0.0000,0.0000,0.0000,0.0000,0.0000
-0.760,0.0000,0.0000,0.0000,0.0000,0.0000
-0.750,0.0000,0.0000,0.0000,0.0000,0.0000
-0.740,0.0000,0.0000,0.0000,0.0000,0.0000
-0.730,0.0000,0.0000,0.0000,0.0000,0.0000
-0.720,0.0000,0.0000,0.0000,0.0000,0.0000
-0.710,0.0000,0.0000,0.0000,0.0000,0.0000
-0.700,0.0000,0.0000,0.0000,0.0000,0.0000
-0.690,0.0000,0.0000,0.0000,0.0000,0.0000
-0.680,0.0000,0.0000,0.0000,0.0000,0.0000
-0.670,0.0000,0.0000,0.0000,0.0000,0.0000
-0.660,0.0000,0.0000,0.0000,0.0000,0.0000
-0.650,0.0000,0.0000,0.0000,0.0000,0.0000
-0.640,0.0000,0.0000,0.0000,0.0000,0.0000
-0.630,0.0000,0.0000,0.0000,0.0000,0.0000
-0.620,0.0000,0.0000,0.0000,0.0000,0.0000
-0.610,0.0000,0.0000,0.0000,0.0000,0.0000
-0.600,0.0000,0.0000,0.0000,0.0000,0.0000
-0.590,0.0000,0.0000,0.0000,0.0000,0.0000
-0.580,0.0000,0.0000,0.0000,0.0000,0.0000
-0.570,0.0000,0.0000,0.0000,0.0000,0.0000
-0.560,0.0000,0.0000,0.0000,0.0000,0.0000
-0.550,0.0000,0.0000,0.0000,0.0000,0.0000
-0.540,0.0000,0.0000,0.0000,0.0000,0.0000
-0.530,0.0000,0.0000,0.0000,0.0000,0.0000
-0.520,0.0000,0.0000,0.0000,0.0000,0.0000
-0.510,0.0000,0.0000,0.0000,0.0000,0.0000
-0.500,0.0000,0.0000,0.0000,0.0000,0.0000
-0.490,0.0000,0.0000,0.0000,0.0000,0.0000
-0.480,0.0000,0.0000,0.0000,0.0000,0.0000
-0.470,0.0000,0.0000,0.0000,0.0000,0.0000
-0.460,0.0000,0.0000,0.0000,0.0000,0.0000
-0.450,0.0000,0.0000,0.0000,0.0000,0.0000
-0.440,0.0000,0.0000,0.0000,0.0000,0.0000
-0.430,0.0000,0.0000,0.0000,0.0000,0.0000
-0.420,0.0000,0.0000,0.0000,0.0000,0.0000
-0.410,0.0000,0.0000,0.0000,0.0000,0.0000
-0.400,0.0000,0.0000,0.0000,0.0000,0.0000
-0.390,0.0000,0.0000,0.0000,0.0000,0.0000
-0.380,0.0000,0.0000,0.0000,0.0000,0.0000
-0.370,0.0000,0.0000,0.0000,0.0000,0.0000
-0.360,0.0000,0.0000,0.0000,0.0000,0.0000
-0.350,0.0000,0.0000,0.0000,0.0000,0.0000
-0.340,0.0000,0.0000,0.0000,0.0000,0.0000
-0.330,0.0000,0.0000,0.0000,0.0000,0.0000
-0.320,0.0000,0.0000,0.0000,0.0000,0.0000
-0.310,0.0000,0.0000,0.0000,0.0000,0.0000
-0.300,0.0000,0.0000,0.0000,0.0000,0.0000
-0.290,0.0000,0.0000,0.0000,0.0000,0.0000
-0.280,0.0000,0.0000,0.0000,0.0000,0.0000
-0.270,0.0000,0.0000,0.0000,0.0000,0.0000
-0.260,0.0000,0.0000,0.0000,0.0000,0.0000
-0.250,0.0000,0.0000,0.0000,0.0000,0.0000
-0.240,0.0000,0.0000,0.0000,0.0000,0.0000
-0.230,0.0000,0.0000,0.0000,0.0000,0.0000
-0.220,0.0000,0.0000,0.0000,0.0000,0.0000
-0.210,0.0000,0.0000,0.0000,0.0000,0.0000
-0.200,0.0000,0.0000,0.0000,0.0000,0.0000
-0.190,0.0000,0.0000,0.0000,0.0000,0.0000
-0.180,0.0000,0.0000,0.0000,0.0000,0.0000
-0.170,0.0000,0.0000,0.0000,0.0000,0.0000
-0.160,0.0000,0.0000,0.0000,0.0000,0.0000
-0.150,0.0000,0.0000,0.0000,0.0000,0.0000
-0.140,0.0000,0.0000,0.0000,0.0000,0.0000
-0.130,0.0000,0.0000,0.0000,0.0000,0.0000
-0.120,0.0000,0.0000,0.0000,0.0000,0.0000
-0.110,0.0000,0.0000,0.0000,0.0000,0.0000
-0.100,0.0000,0.0000,0.0000,0.0000,0.0000
-0.090,0.0000,0.0000,0.0000,0.0000,0.0000
-0.080,0.0000,0.0000,0.0000,0.0000,0.0000
-0.070,0.0000,0.0000,0.0000,0.0000,0.0000
-0.060,0.0000,0.0000,0.0000,0.0000,0.0000
-0.050,0.0000,0.0000,0.0000,0.0000,0.0000
-0.040,0.0000,0.0000,0.0000,0.0000,0.0000
-0.030,0.0000,0.0000,0.0000,0.0000,0.0000
-0.020,0.0000,0.0000,0.0000,0.0000,0.0000
-0.010,0.0000,0.0000,0.0000,0.0000,0.0000
-0.000,0.0000,0.0000,0.0000,0.0000,0.0000
0.010,0.0000,0.0000,0.0000,0.0000,0.0000
0.020,0.0000,0.0000,0.0000,0.0000,0.0000
0.030,0.0000,0.0000,0.0000,0.0000,0.0000
0.040,0.0000,0.0000,0.0000,0.0000,0.0000
0.050,0.0000,0.0000,0.0000,0.0000,0.0000
0.060,0.0000,0.0000,0.0000,0.0000,0.0000
0.070,0.0000,0.0000,0.0000,0.0000,0.0000
0.080,0.0000,0.0000,0.0000,0.0000,0.0000
0.090,0.0000,0.0000,0.0000,0.0000,0.0000
0.100,0.0000,0.0000,0.0000,0.0000,0.0000
0.110,0.0000,0.0000,0.0000,0.0000,0.0000
0.120,0.0000,0.0000,0.0000,0.0000,0.0000
0.130,0.0000,0.0000,0.0000,0.0000,0.0000
0.140,0.0000,0.0000,0.0000,0.0000,0.0000
0.150,0.0000,0.0000,0.0000,0.0000,0.0000
0.160,0.0000,0.0000,0.0000,0.0000,0.0000
0.170,0.0000,0.0000,0.0000,0.0000,0.0000
0.180,0.0000,0.0000,0.0000,0.0000,0.0000
0.190,0.0000,0.0000,0.0000,0.0000,0.0000
0.200,0.0000,0.0000,0.0000,0.0000,0.0000
0.210,0.0000,0.0000,0.0000,0.0000,0.0000
0.220,0.0000,0.0000,0.0000,0.0000,0.0000
0.230,0.0000,0.0000,0.0000,0.0000,0.0000
0.240,0.0000,0.0000,0.0000,0.0000,0.0000
0.250,0.0000,0.0000,0.0000,0.0000,0.0000
0.260,0.0000,0.0000,0.0000,0.0000,0.0000
0.270,0.0000,0.0000,0.0000,0.0000,0.0000
0.280,0.0000,0.0000,0.0000,0.0000,0.0000
0.290,0.0000,0.0000,0.0000,0.0000,0.0000
0.300,0.0000,0.0000,0.0000,0.0000,0.0000
0.310,0.0000,0.0000,0.0000,0.0000,0.0000
0.320,0.0000,0.0000,0.0000,0.0000,0.0000
0.330,0.0000,0.0000,0.0000,0.0000,0.0000
0.340,0.0000,0.0000,0.0000,0.0000,0.0000
0.350,0.0000,0.0000,0.0000,0.0000,0.0000
0.360,0.0000,0.0000,0.0000,0.0000,0.0000
0.370,0.0000,0.0000,0.0000,0.0000,0.0000
0.380,0.0000,0.0000,0.0000,0.0000,0.0000
0.390,0.0000,0.0000,0.0000,0.0000,0.0000
0.400,0.0000,0.0000,0.0000,0.0000,0.0000
0.410,0.0000,0.0000,0.0000,0.0000,0.0000
0.420,0.0000,0.0000,0.0000,0.0000,0.0000
0.430,0.0000,0.0000,0.0000,0.0000,0.0000
0.440,0.0000,0.0000,0.0000,0.0000,0.0000
0.450,0.0005,0.0000,0.0001,0.0002,0.0003
0.460,0.0037,0.0000,0.0005,0.0010,0.0019
0.470,0.0124,0.0000,0.0017,0.0035,0.0064
0.480,0.0269,0.0000,0.0038,0.0075,0.0137
0.490,0.0469,0.0000,0.0066,0.0131,0.0240
0.500,0.0715,0.0000,0.0100,0.0200,0.0366
0.510,0.0937,0.0000,0.0130,0.0261,0.0480
0.520,0.1107,0.0001,0.0154,0.0309,0.0567
0.530,0.1214,0.0001,0.0168,0.0339,0.0622
0.540,0.1312,0.0001,0.0182,0.0367,0.0672
0.550,0.1384,0.0001,0.0191,0.0387,0.0709
0.560,0.1440,0.0001,0.0199,0.0403,0.0737
0.570,0.1497,0.0001,0.0206,0.0419,0.0765
0.580,0.1591,0.0001,0.0219,0.0446,0.0812
0.590,0.1692,0.0001,0.0232,0.0475,0.0863
0.600,0.1794,0.0001,0.0246,0.0504,0.0917
0.610,0.1896,0.0001,0.0259,0.0533,0.0968
0.620,0.2000,0.0001,0.0273,0.0563,0.1022
0.630,0.2105,0.0002,0.0287,0.0593,0.1073
0.640,0.2213,0.0002,0.0302,0.0624,0.1128
0.650,0.2328,0.0002,0.0317,0.0657,0.1186
0.660,0.2447,0.0002,0.0333,0.0691,0.1247
0.670,0.2562,0.0002,0.0348,0.0725,0.1305
0.680,0.2661,0.0002,0.0361,0.0754,0.1355
0.690,0.2746,0.0002,0.0372,0.0779,0.1399
0.700,0.2832,0.0003,0.0383,0.0804,0.1441
0.710,0.2920,0.0003,0.0395,0.0829,0.1484
0.720,0.2974,0.0003,0.0401,0.0846,0.1511
0.730,0.3060,0.0003,0.0413,0.0871,0.1555
0.740,0.3160,0.0003,0.0426,0.0901,0.1605
0.750,0.3266,0.0003,0.0440,0.0932,0.1657
0.760,0.3374,0.0004,0.0454,0.0963,0.1710
0.770,0.3486,0.0004,0.0469,0.0997,0.1766
0.780,0.3593,0.0004,0.0483,0.1029,0.1819
0.790,0.3698,0.0004,0.0497,0.1060,0.1871
0.800,0.3806,0.0004,0.0511,0.1092,0.1924
0.810,0.3918,0.0005,0.0526,0.1126,0.1978
0.820,0.4023,0.0005,0.0540,0.1158,0.2029
0.830,0.4126,0.0005,0.0553,0.1189,0.2080
0.840,0.4235,0.0005,0.0568,0.1222,0.2132
0.850,0.4364,0.0006,0.0585,0.1261,0.2196
0.860,0.4499,0.0006,0.0603,0.1302,0.2262
0.870,0.4642,0.0006,0.0622,0.1344,0.2331
0.880,0.4788,0.0006,0.0641,0.1389,0.2402
0.890,0.4938,0.0007,0.0662,0.1435,0.2476
0.900,0.5084,0.0007,0.0682,0.1477,0.2546
0.910,0.5193,0.0007,0.0696,0.1513,0.2597
0.920,0.5272,0.0008,0.0705,0.1538,0.2634
0.930,0.5341,0.0008,0.0717,0.1558,0.2665
0.940,0.5424,0.0008,0.0727,0.1589,0.2702
0.950,0.5519,0.0009,0.0740,0.1620,0.2746
0.960,0.5605,0.0009,0.0755,0.1643,0.2785
0.970,0.5708,0.0009,0.0769,0.1678,0.2833
0.980,0.5881,0.0010,0.0792,0.1730,0.2913
0.990,0.5964,0.0010,0.0804,0.1761,0.2951
1.000,0.6082,0.0011,0.0821,0.1797,0.3005
1.010,0.6250,0.0011,0.0843,0.1848,0.3085
1.020,0.6446,0.0012,0.0871,0.1910,0.3175
1.030,0.6655,0.0012,0.0901,0.1979,0.3273
1.040,0.6848,0.0013,0.0930,0.2041,0.3359
1.050,0.6974,0.0014,0.0950,0.2082,0.3415
1.060,0.7118,0.0014,0.0969,0.2126,0.3480
1.070,0.7327,0.0015,0.0998,0.2191,0.3579
1.080,0.7628,0.0016,0.1042,0.2283,0.3717
1.090,0.7958,0.0017,0.1090,0.2393,0.3868
1.100,0.8348,0.0018,0.1149,0.2511,0.4045
1.110,0.8804,0.0020,0.1219,0.2653,0.4252
1.120,0.9333,0.0022,0.1300,0.2821,0.4486
1.130,1.0098,0.0025,0.1422,0.3060,0.4834
1.140,1.1522,0.0032,0.1660,0.3507,0.5454
1.150,1.2345,0.0035,0.1787,0.3768,0.5823
1.160,1.4061,0.0043,0.2065,0.4303,0.6578
1.170,1.3672,0.0038,0.1966,0.4177,0.6449
1.180,1.3289,0.0036,0.1883,0.4056,0.6310
1.190,1.3386,0.0035,0.1883,0.4087,0.6363
1.200,1.5960,0.0039,0.2202,0.4869,0.7649
1.210,1.5625,0.0039,0.2152,0.4776,0.7479
1.220,1.4530,0.0037,0.2005,0.4446,0.6936
1.230,1.3739,0.0035,0.1893,0.4212,0.6554
1.240,1.3321,0.0034,0.1827,0.4087,0.6360
1.250,1.3072,0.0033,0.1784,0.4017,0.6239
1.260,1.3005,0.0033,0.1768,0.4006,0.6214
1.270,1.2804,0.0033,0.1733,0.3944,0.6117
1.280,1.2536,0.0032,0.1691,0.3863,0.5999
1.290,1.2205,0.0031,0.1636,0.3767,0.5853
1.300,1.1985,0.0030,0.1598,0.3695,0.5746
1.310,1.1771,0.0030,0.1567,0.3640,0.5643
1.320,1.1450,0.0029,0.1521,0.3536,0.5486
1.330,1.1025,0.0028,0.1468,0.3403,0.5277
1.340,1.0654,0.0027,0.1424,0.3290,0.5094
