E-EF_eV,total,Cl,Li,P,S
-3.350,2.3820,0.3291,0.3111,0.0072,1.6977
-3.340,2.4930,0.3519,0.3222,0.0073,1.7714
-3.330,2.8230,0.4102,0.3585,0.0081,2.0008
-3.320,3.6050,0.5376,0.4474,0.0100,2.5539
-3.310,3.6270,0.5357,0.4526,0.0101,2.5726
-3.300,3.2100,0.4505,0.4124,0.0092,2.2875
-3.290,3.0430,0.4225,0.3950,0.0087,2.1676
-3.280,2.6960,0.3767,0.3489,0.0075,1.9193
-3.270,2.6810,0.3713,0.3465,0.0071,1.9147
-3.260,2.3920,0.3302,0.3085,0.0065,1.7105
-3.250,1.5657,0.2150,0.2013,0.0047,1.1208
-3.240,0.6378,0.0873,0.0826,0.0021,0.4561
-3.230,0.7374,0.1006,0.0961,0.0026,0.5273
-3.220,1.6586,0.2267,0.2118,0.0057,1.1889
-3.210,4.5593,0.7101,0.5565,0.0152,3.2057
-3.200,10.4010,1.6106,1.2723,0.0356,7.3238
-3.190,10.6380,1.5358,1.3166,0.0379,7.5865
-3.180,6.2680,0.7892,0.7930,0.0231,4.5653
-3.170,5.9390,0.7973,0.7646,0.0211,4.2662
-3.160,6.1160,0.8727,0.7943,0.0214,4.3382
-3.150,4.2970,0.5987,0.5642,0.0153,3.0558
-3.140,3.7990,0.5078,0.4929,0.0127,2.7284
-3.130,4.2440,0.5321,0.5500,0.0141,3.0837
-3.120,5.5090,0.6754,0.7197,0.0191,4.0119
-3.110,7.2670,0.8522,0.9488,0.0247,5.3304
-3.100,9.5000,1.0445,1.2423,0.0300,7.0388
-3.090,10.0480,1.0810,1.3092,0.0305,7.4725
-3.080,8.7200,0.9326,1.1315,0.0272,6.4925
-3.070,8.1540,0.8703,1.0673,0.0278,6.0618
-3.060,7.3660,0.7875,0.9665,0.0270,5.4694
-3.050,6.8500,0.7546,0.8824,0.0249,5.0807
-3.040,6.8050,0.7795,0.8611,0.0241,5.0342
-3.030,7.9140,0.8935,0.9953,0.0274,5.8758
-3.020,8.2500,0.8967,1.0342,0.0288,6.1611
-3.010,9.3280,0.9609,1.1725,0.0349,7.0083
-3.000,10.5080,1.0744,1.3383,0.0404,7.8879
-2.990,9.3080,0.9866,1.1882,0.0343,6.9562
-2.980,9.8780,1.1389,1.2075,0.0346,7.3400
-2.970,9.1690,1.0539,1.1095,0.0312,6.8260
-2.960,6.3890,0.6771,0.7853,0.0201,4.8020
-2.950,7.2060,0.7856,0.8742,0.0236,5.4062
-2.940,10.1110,1.1359,1.2265,0.0351,7.5507
-2.930,9.7760,1.1412,1.1820,0.0322,7.2602
-2.920,7.0760,0.8594,0.8432,0.0223,5.2363
-2.910,8.3920,0.9783,1.0037,0.0270,6.2481
-2.900,12.4790,1.4611,1.4900,0.0404,9.2918
-2.890,9.8420,1.1847,1.1637,0.0319,7.3096
-2.880,8.2790,0.9869,0.9895,0.0278,6.1409
-2.870,15.2900,1.8044,1.7985,0.0521,11.3861
-2.860,15.1920,1.8022,1.7399,0.0513,11.3528
-2.850,10.9290,1.2861,1.2251,0.0379,8.2043
-2.840,14.7770,1.6538,1.6898,0.0527,11.1354
-2.830,16.2330,1.8177,1.8574,0.0585,12.2259
-2.820,12.5390,1.4389,1.4142,0.0447,9.4322
-2.810,12.1160,1.3921,1.3688,0.0419,9.1116
-2.800,12.5000,1.4124,1.4656,0.0474,9.3683
-2.790,12.5570,1.3909,1.5170,0.0507,9.3913
-2.780,14.2280,1.5780,1.6833,0.0537,10.6732
-2.770,12.1440,1.3340,1.4370,0.0477,9.1207
-2.760,10.8260,1.1563,1.3481,0.0499,8.0942
-2.750,12.4190,1.3309,1.5413,0.0583,9.2836
-2.740,11.3120,1.2274,1.3756,0.0516,8.4668
-2.730,10.4370,1.1348,1.2628,0.0465,7.8137
-2.720,11.5970,1.2973,1.3781,0.0547,8.6679
-2.710,10.7270,1.2164,1.2611,0.0496,8.0175
-2.700,10.3180,1.1318,1.2058,0.0419,7.7625
-2.690,10.3660,1.1117,1.2187,0.0434,7.8175
-2.680,10.8870,1.1652,1.2817,0.0509,8.2061
-2.670,11.7630,1.2384,1.3829,0.0569,8.8809
-2.660,11.5090,1.2071,1.3417,0.0568,8.7020
-2.650,11.3420,1.1910,1.3211,0.0573,8.5790
-2.640,9.7450,1.0046,1.1531,0.0502,7.3717
-2.630,8.5620,0.8706,1.0255,0.0449,6.4766
-2.620,7.5640,0.7797,0.8986,0.0368,5.7222
-2.610,7.7700,0.8695,0.9169,0.0326,5.8219
-2.600,9.2970,1.0174,1.0974,0.0369,6.9905
-2.590,9.1880,0.9340,1.0794,0.0370,6.9818
-2.580,8.1680,0.8281,0.9526,0.0330,6.2130
-2.570,7.3680,0.7634,0.8527,0.0298,5.5950
-2.560,7.3390,0.7678,0.8518,0.0296,5.5653
-2.550,6.8120,0.7117,0.8117,0.0291,5.1463
-2.540,6.7110,0.6631,0.8612,0.0334,5.0448
-2.530,8.0520,0.7621,1.0400,0.0385,6.0801
-2.520,8.6410,0.8042,1.1078,0.0403,6.5473
-2.510,8.4640,0.7908,1.0815,0.0411,6.4096
-2.500,7.3810,0.6855,0.9357,0.0360,5.5991
-2.490,6.4390,0.5997,0.8123,0.0310,4.8879
-2.480,6.8040,0.6790,0.8282,0.0305,5.1538
-2.470,7.9590,0.8344,0.9504,0.0343,6.0085
-2.460,9.9980,1.0943,1.1794,0.0430,7.5179
-2.450,9.7440,1.0926,1.1254,0.0438,7.3223
-2.440,6.5460,0.7267,0.7406,0.0325,4.9385
-2.430,5.8990,0.6502,0.6648,0.0293,4.4598
-2.420,7.6470,0.8574,0.8656,0.0350,5.7667
-2.410,8.6120,0.9546,0.9835,0.0386,6.4989
-2.400,8.4450,0.9230,0.9646,0.0381,6.3862
-2.390,7.7290,0.8433,0.8884,0.0357,5.8418
-2.380,6.0530,0.6520,0.7103,0.0306,4.5676
-2.370,4.7620,0.4998,0.5679,0.0263,3.5949
-2.360,4.5790,0.4866,0.5440,0.0256,3.4545
-2.350,5.1050,0.5570,0.5689,0.0268,3.8742
-2.340,7.6040,0.8621,0.7862,0.0349,5.8004
-2.330,8.4710,0.9620,0.8676,0.0378,6.4702
-2.320,7.3300,0.8159,0.7548,0.0323,5.6129
-2.310,7.3410,0.8253,0.7515,0.0308,5.6190
-2.300,7.7350,0.8751,0.7756,0.0315,5.9305
-2.290,7.7410,0.8560,0.7748,0.0317,5.9567
-2.280,8.8700,0.9227,0.9141,0.0357,6.8605
-2.270,9.3410,0.9477,0.9679,0.0375,7.2423
-2.260,7.9410,0.8064,0.8137,0.0334,6.1602
-2.250,7.5340,0.7640,0.7681,0.0319,5.8498
-2.240,8.1910,0.8058,0.8289,0.0350,6.3933
-2.230,8.4110,0.8025,0.8415,0.0373,6.5975
-2.220,7.2480,0.6801,0.7147,0.0338,5.7035
-2.210,6.8120,0.6244,0.6668,0.0323,5.3780
-2.200,7.1880,0.6397,0.7026,0.0337,5.6933
-2.190,7.2970,0.6398,0.7131,0.0351,5.7876
-2.180,7.0690,0.6180,0.6917,0.0346,5.6066
-2.170,6.3360,0.5550,0.6168,0.0306,5.0275
-2.160,5.4050,0.4775,0.5198,0.0266,4.2921
-2.150,4.8950,0.4326,0.4675,0.0243,3.8880
-2.140,4.4060,0.3777,0.4280,0.0217,3.5041
-2.130,4.5510,0.3538,0.4777,0.0226,3.6286
-2.120,4.9680,0.3530,0.5550,0.0252,3.9654
-2.110,4.8640,0.3352,0.5514,0.0250,3.8857
-2.100,4.4060,0.2997,0.5009,0.0231,3.5251
-2.090,4.0530,0.2612,0.4687,0.0219,3.2522
-2.080,4.0080,0.2297,0.4755,0.0216,3.2371
-2.070,5.0240,0.2329,0.6031,0.0254,4.1167
-2.060,6.6490,0.2713,0.8008,0.0318,5.4936
-2.050,7.7500,0.3187,0.9261,0.0352,6.4133
-2.040,6.9780,0.2980,0.8187,0.0313,5.7764
-2.030,5.2650,0.2215,0.6101,0.0234,4.3691
-2.020,4.4340,0.1636,0.5174,0.0180,3.7063
-2.010,4.8650,0.1629,0.5659,0.0188,4.0886
-2.000,6.1380,0.1961,0.7140,0.0248,5.1663
-1.990,7.2550,0.2218,0.8464,0.0290,6.1153
-1.980,8.1440,0.2608,0.9457,0.0317,6.8575
-1.970,7.1150,0.2368,0.8199,0.0273,5.9888
-1.960,5.4280,0.1777,0.6181,0.0200,4.5807
-1.950,6.3360,0.2046,0.7257,0.0234,5.3469
-1.940,7.8770,0.2495,0.9079,0.0294,6.6456
-1.930,8.6870,0.2604,1.0040,0.0317,7.3413
-1.920,8.9070,0.2553,1.0411,0.0321,7.5315
-1.910,9.1500,0.2526,1.1035,0.0336,7.7142
-1.900,9.8260,0.2767,1.2012,0.0370,8.2582
-1.890,9.6260,0.2713,1.1694,0.0372,8.0962
-1.880,9.7270,0.2632,1.1712,0.0384,8.2042
-1.870,9.4360,0.2519,1.1151,0.0374,7.9817
-1.860,9.9250,0.2636,1.1546,0.0398,8.4130
-1.850,11.2840,0.2886,1.3017,0.0465,9.5880
-1.840,10.7230,0.2607,1.2224,0.0446,9.1402
-1.830,9.6190,0.2310,1.0814,0.0392,8.2162
-1.820,9.0210,0.2134,1.0060,0.0360,7.7155
-1.810,9.9240,0.2279,1.0994,0.0396,8.4989
-1.800,11.5870,0.2603,1.2767,0.0455,9.9372
-1.790,11.0950,0.2494,1.2167,0.0421,9.5246
-1.780,9.7530,0.2203,1.0655,0.0369,8.3751
-1.770,11.1780,0.2439,1.2302,0.0431,9.5991
-1.760,12.0590,0.2612,1.3268,0.0460,10.3572
-1.750,11.6430,0.2513,1.2784,0.0432,10.0035
-1.740,12.2610,0.2547,1.3437,0.0456,10.5488
-1.730,12.2950,0.2500,1.3344,0.0451,10.5975
-1.720,12.0420,0.2422,1.2889,0.0421,10.4022
-1.710,11.4390,0.2295,1.2053,0.0385,9.8987
-1.700,10.7090,0.2156,1.1090,0.0353,9.2879
-1.690,10.7480,0.2185,1.0990,0.0352,9.3376
-1.680,11.6820,0.2330,1.1903,0.0393,10.1551
-1.670,13.0230,0.2532,1.3247,0.0445,11.3248
-1.660,12.9050,0.2620,1.3058,0.0431,11.2162
-1.650,13.3530,0.2642,1.3395,0.0445,11.6332
-1.640,13.6980,0.2528,1.3579,0.0463,11.9693
-1.630,11.8680,0.2120,1.1571,0.0405,10.3887
-1.620,11.8030,0.2174,1.1355,0.0391,10.3405
-1.610,11.6350,0.2047,1.1001,0.0387,10.2235
-1.600,10.6280,0.1630,0.9886,0.0366,9.3801
-1.590,10.8150,0.1661,1.0064,0.0363,9.5446
-1.580,12.7900,0.1890,1.2143,0.0425,11.2671
-1.570,14.5330,0.2214,1.3957,0.0491,12.7857
-1.560,13.8440,0.2257,1.3232,0.0469,12.1766
-1.550,13.8090,0.2221,1.2992,0.0452,12.1688
-1.540,13.3800,0.2120,1.2399,0.0420,11.8073
-1.530,12.9880,0.2074,1.1763,0.0390,11.4854
-1.520,15.4870,0.2377,1.3662,0.0439,13.7556
-1.510,14.6400,0.2198,1.2682,0.0397,13.0350
-1.500,11.5220,0.1805,0.9777,0.0296,10.2678
-1.490,11.0110,0.1772,0.9236,0.0278,9.8185
-1.480,11.3550,0.1842,0.9344,0.0292,10.1421
-1.470,11.1310,0.1859,0.8921,0.0290,9.9596
-1.460,9.8720,0.1704,0.7700,0.0261,8.8490
-1.450,9.2050,0.1596,0.7081,0.0246,8.2600
-1.440,9.1050,0.1607,0.6977,0.0244,8.1709
-1.430,9.2350,0.1686,0.7074,0.0243,8.2828
-1.420,9.1080,0.1674,0.6868,0.0233,8.1792
-1.410,9.0980,0.1648,0.6575,0.0229,8.2017
-1.400,10.3330,0.1715,0.7250,0.0256,9.3522
-1.390,11.2760,0.1692,0.7814,0.0274,10.2335
-1.380,11.7640,0.1752,0.7983,0.0278,10.6976
-1.370,10.8230,0.1656,0.7158,0.0254,9.8586
-1.360,8.2510,0.1272,0.5282,0.0196,7.5333
-1.350,7.0960,0.1100,0.4401,0.0166,6.4922
-1.340,6.9320,0.1050,0.4226,0.0157,6.3510
-1.330,6.2990,0.0852,0.3845,0.0133,5.7808
-1.320,5.6810,0.0645,0.3475,0.0117,5.2240
-1.310,5.1800,0.0539,0.3126,0.0110,4.7743
-1.300,4.5340,0.0453,0.2693,0.0095,4.1876
-1.290,4.1820,0.0395,0.2451,0.0085,3.8683
-1.280,4.0380,0.0359,0.2336,0.0080,3.7392
-1.270,4.1200,0.0340,0.2338,0.0078,3.8202
-1.260,4.3160,0.0327,0.2392,0.0077,4.0130
-1.250,4.4840,0.0317,0.2429,0.0076,4.1797
-1.240,4.6210,0.0307,0.2454,0.0076,4.3117
-1.230,4.8300,0.0301,0.2519,0.0076,4.5138
-1.220,4.2490,0.0256,0.2214,0.0068,3.9731
-1.210,3.5370,0.0210,0.1846,0.0058,3.3053
-1.200,3.6950,0.0212,0.1888,0.0056,3.4570
-1.190,3.6720,0.0205,0.1831,0.0050,3.4428
-1.180,3.2510,0.0177,0.1569,0.0041,3.0555
-1.170,2.2025,0.0110,0.1043,0.0027,2.0722
-1.160,1.2817,0.0053,0.0605,0.0016,1.2069
-1.150,1.1143,0.0042,0.0522,0.0013,1.0504
-1.140,1.0727,0.0037,0.0504,0.0012,1.0111
-1.130,0.9773,0.0031,0.0455,0.0009,0.9223
-1.120,0.8433,0.0025,0.0379,0.0007,0.7980
-1.110,0.7102,0.0019,0.0301,0.0006,0.6741
-1.100,0.5492,0.0013,0.0212,0.0004,0.5235
-1.090,0.4238,0.0009,0.0141,0.0003,0.4060
-1.080,0.3544,0.0006,0.0107,0.0002,0.3407
-1.070,0.2925,0.0005,0.0085,0.0002,0.2814
-1.060,0.2201,0.0004,0.0062,0.0001,0.2119
-1.050,0.1385,0.0002,0.0038,0.0000,0.1337
-1.040,0.0503,0.0001,0.0013,0.0000,0.0487
-1.030,0.0026,0.0000,0.0001,0.0000,0.0025
-1.020,0.0000,0.0000,0.0000,0.0000,0.0000
-1.010,0.0000,0.0000,0.0000,0.0000,0.0000
-1.000,0.0000,0.0000,0.0000,0.0000,0.0000
-0.990,0.0000,0.0000,0.0000,0.0000,0.0000
-0.980,0.0000,0.0000,0.0000,0.0000,0.0000
-0.970,0.0000,0.0000,0.0000,0.0000,0.0000
-0.960,0.0000,0.0000,0.0000,0.0000,0.0000
-0.950,0.0000,0.0000,0.0000,0.0000,0.0000
-0.940,0.0000,0.0000,0.0000,0.0000,0.0000
-0.930,0.0000,0.0000,0.0000,0.0000,0.0000
-0.920,0.0000,0.0000,0.0000,0.0000,0.0000
-0.910,0.0000,0.0000,0.0000,0.0000,0.0000
-0.900,0.0000,0.0000,0.0000,0.0000,0.0000
-0.890,0.0000,0.0000,0.0000,0.0000,0.0000
-0.880,0.0000,0.0000,0.0000,0.0000,0.0000
-0.870,0.0000,0.0000,0.0000,0.0000,0.0000
-0.860,0.0000,0.0000,0.0000,0.0000,0.0000
-0.850,0.0000,0.0000,0.0000,0.0000,0.0000
-0.840,0.0000,0.0000,0.0000,0.0000,0.0000
-0.830,0.0000,0.0000,0.0000,0.0000,0.0000
-0.820,0.0000,0.0000,0.0000,0.0000,0.0000
-0.810,0.0000,0.0000,0.0000,0.0000,0.0000
-0.800,0.0000,0.0000,0.0000,0.0000,0.0000
-0.790,0.0000,0.0000,0.0000,0.0000,0.0000
-0.780,0.0000,0.0000,0.0000,0.0000,0.0000
-0.770,0.0000,0.0000,0.0000,0.0000,0.0000
-0.760,0.0000,0.0000,0.0000,0.0000,0.0000
-0.750,0.0000,0.0000,0.0000,0.0000,0.0000
-0.740,0.0000,0.0000,0.0000,0.0000,0.0000
-0.730,0.0000,0.0000,0.0000,0.0000,0.0000
-0.720,0.0000,0.0000,0.0000,0.0000,0.0000
-0.710,0.0000,0.0000,0.0000,0.0000,0.0000
-0.700,0.0000,0.0000,0.0000,0.0000,0.0000
-0.690,0.0000,0.0000,0.0000,0.0000,0.0000
-0.680,0.0000,0.0000,0.0000,0.0000,0.0000
-0.670,0.0000,0.0000,0.0000,0.0000,0.0000
-0.660,0.0000,0.0000,0.0000,0.0000,0.0000
-0.650,0.0000,0.0000,0.0000,0.0000,0.0000
-0.640,0.0000,0.0000,0.0000,0.0000,0.0000
-0.630,0.0000,0.0000,0.0000,0.0000,0.0000
-0.620,0.0000,0.0000,0.0000,0.0000,0.0000
-0.610,0.0000,0.0000,0.0000,0.0000,0.0000
-0.600,0.0000,0.0000,0.0000,0.0000,0.0000
-0.590,0.0000,0.0000,0.0000,0.0000,0.0000
-0.580,0.0000,0.0000,0.0000,0.0000,0.0000
-0.570,0.0000,0.0000,0.0000,0.0000,0.0000
-0.560,0.0000,0.0000,0.0000,0.0000,0.0000
-0.550,0.0000,0.0000,0.0000,0.0000,0.0000
-0.540,0.0000,0.0000,0.0000,0.0000,0.0000
-0.530,0.0000,0.0000,0.0000,0.0000,0.0000
-0.520,0.0000,0.0000,0.0000,0.0000,0.0000
-0.510,0.0000,0.0000,0.0000,0.0000,0.0000
-0.500,0.0000,0.0000,0.0000,0.0000,0.0000
-0.490,0.0000,0.0000,0.0000,0.0000,0.0000
-0.480,0.0000,0.0000,0.0000,0.0000,0.0000
-0.470,0.0000,0.0000,0.0000,0.0000,0.0000
-0.460,0.0000,0.0000,0.0000,0.0000,0.0000
-0.450,0.0000,0.0000,0.0000,0.0000,0.0000
-0.440,0.0000,0.0000,0.0000,0.0000,0.0000
-0.430,0.0000,0.0000,0.0000,0.0000,0.0000
-0.420,0.0000,0.0000,0.0000,0.0000,0.0000
-0.410,0.0000,0.0000,0.0000,0.0000,0.0000
-0.400,0.0000,0.0000,0.0000,0.0000,0.0000
-0.390,0.0000,0.0000,0.0000,0.0000,0.0000
-0.380,0.0000,0.0000,0.0000,0.0000,0.0000
-0.370,0.0000,0.0000,0.0000,0.0000,0.0000
-0.360,0.0000,0.0000,0.0000,0.0000,0.0000
-0.350,0.0000,0.0000,0.0000,0.0000,0.0000
-0.340,0.0000,0.0000,0.0000,0.0000,0.0000
-0.330,0.0000,0.0000,0.0000,0.0000,0.0000
-0.320,0.0000,0.0000,0.0000,0.0000,0.0000
-0.310,0.0000,0.0000,0.0000,0.0000,0.0000
-0.300,0.0000,0.0000,0.0000,0.0000,0.0000
-0.290,0.0000,0.0000,0.0000,0.0000,0.0000
-0.280,0.0000,0.0000,0.0000,0.0000,0.0000
-0.270,0.0000,0.0000,0.0000,0.0000,0.0000
-0.260,0.0000,0.0000,0.0000,0.0000,0.0000
-0.250,0.0000,0.0000,0.0000,0.0000,0.0000
-0.240,0.0000,0.0000,0.0000,0.0000,0.0000
-0.230,0.0000,0.0000,0.0000,0.0000,0.0000
-0.220,0.0000,0.0000,0.0000,0.0000,0.0000
-0.210,0.0000,0.0000,0.0000,0.0000,0.0000
-0.200,0.0000,0.0000,0.0000,0.0000,0.0000
-0.190,0.0000,0.0000,0.0000,0.0000,0.0000
-0.180,0.0000,0.0000,0.0000,0.0000,0.0000
-0.170,0.0000,0.0000,0.0000,0.0000,0.0000
-0.160,0.0000,0.0000,0.0000,0.0000,0.0000
-0.150,0.0000,0.0000,0.0000,0.0000,0.0000
-0.140,0.0000,0.0000,0.0000,0.0000,0.0000
-0.130,0.0000,0.0000,0.0000,0.0000,0.0000
-0.120,0.0000,0.0000,0.0000,0.0000,0.0000
-0.110,0.0000,0.0000,0.0000,0.0000,0.0000
-0.100,0.0000,0.0000,0.0000,0.0000,0.0000
-0.090,0.0000,0.0000,0.0000,0.0000,0.0000
-0.080,0.0000,0.0000,0.0000,0.0000,0.0000
-0.070,0.0000,0.0000,0.0000,0.0000,0.0000
-0.060,0.0000,0.0000,0.0000,0.0000,0.0000
-0.050,0.0000,0.0000,0.0000,0.0000,0.0000
-0.040,0.0000,0.0000,0.0000,0.0000,0.0000
-0.030,0.0000,0.0000,0.0000,0.0000,0.0000
-0.020,0.0000,0.0000,0.0000,0.0000,0.0000
-0.010,0.0000,0.0000,0.0000,0.0000,0.0000
-0.000,0.0000,0.0000,0.0000,0.0000,0.0000
0.010,0.0000,0.0000,0.0000,0.0000,0.0000
0.020,0.0000,0.0000,0.0000,0.0000,0.0000
0.030,0.0000,0.0000,0.0000,0.0000,0.0000
0.040,0.0000,0.0000,0.0000,0.0000,0.0000
0.050,0.0000,0.0000,0.0000,0.0000,0.0000
0.060,0.0000,0.0000,0.0000,0.0000,0.0000
0.070,0.0000,0.0000,0.0000,0.0000,0.0000
0.080,0.0000,0.0000,0.0000,0.0000,0.0000
0.090,0.0000,0.0000,0.0000,0.0000,0.0000
0.100,0.0000,0.0000,0.0000,0.0000,0.0000
0.110,0.0000,0.0000,0.0000,0.0000,0.0000
0.120,0.0000,0.0000,0.0000,0.0000,0.0000
0.130,0.0000,0.0000,0.0000,0.0000,0.0000
0.140,0.0000,0.0000,0.0000,0.0000,0.0000
0.150,0.0000,0.0000,0.0000,0.0000,0.0000
0.160,0.0000,0.0000,0.0000,0.0000,0.0000
0.170,0.0000,0.0000,0.0000,0.0000,0.0000
0.180,0.0000,0.0000,0.0000,0.0000,0.0000
0.190,0.0000,0.0000,0.0000,0.0000,0.0000
0.200,0.0000,0.0000,0.0000,0.0000,0.0000
0.210,0.0000,0.0000,0.0000,0.0000,0.0000
0.220,0.0000,0.0000,0.0000,0.0000,0.0000
0.230,0.0000,0.0000,0.0000,0.0000,0.0000
0.240,0.0000,0.0000,0.0000,0.0000,0.0000
0.250,0.0000,0.0000,0.0000,0.0000,0.0000
0.260,0.0000,0.0000,0.0000,0.0000,0.0000
0.270,0.0000,0.0000,0.0000,0.0000,0.0000
0.280,0.0000,0.0000,0.0000,0.0000,0.0000
0.290,0.0000,0.0000,0.0000,0.0000,0.0000
0.300,0.0000,0.0000,0.0000,0.0000,0.0000
0.310,0.0000,0.0000,0.0000,0.0000,0.0000
0.320,0.0000,0.0000,0.0000,0.0000,0.0000
0.330,0.0000,0.0000,0.0000,0.0000,0.0000
0.340,0.0000,0.0000,0.0000,0.0000,0.0000
0.350,0.0000,0.0000,0.0000,0.0000,0.0000
0.360,0.0000,0.0000,0.0000,0.0000,0.0000
0.370,0.0000,0.0000,0.0000,0.0000,0.0000
0.380,0.0000,0.0000,0.0000,0.0000,0.0000
0.390,0.0000,0.0000,0.0000,0.0000,0.0000
0.400,0.0000,0.0000,0.0000,0.0000,0.0000
0.410,0.0000,0.0000,0.0000,0.0000,0.0000
0.420,0.0000,0.0000,0.0000,0.0000,0.0000
0.430,0.0000,0.0000,0.0000,0.0000,0.0000
0.440,0.0000,0.0000,0.0000,0.0000,0.0000
0.450,0.0000,0.0000,0.0000,0.0000,0.0000
0.460,0.0000,0.0000,0.0000,0.0000,0.0000
0.470,0.0000,0.0000,0.0000,0.0000,0.0000
0.480,0.0000,0.0000,0.0000,0.0000,0.0000
0.490,0.0000,0.0000,0.0000,0.0000,0.0000
0.500,0.0000,0.0000,0.0000,0.0000,0.0000
0.510,0.0000,0.0000,0.0000,0.0000,0.0000
0.520,0.0000,0.0000,0.0000,0.0000,0.0000
0.530,0.0000,0.0000,0.0000,0.0000,0.0000
0.540,0.0000,0.0000,0.0000,0.0000,0.0000
0.550,0.0000,0.0000,0.0000,0.0000,0.0000
0.560,0.0000,0.0000,0.0000,0.0000,0.0000
0.570,0.0000,0.0000,0.0000,0.0000,0.0000
0.580,0.0000,0.0000,0.0000,0.0000,0.0000
0.590,0.0000,0.0000,0.0000,0.0000,0.0000
0.600,0.0000,0.0000,0.0000,0.0000,0.0000
0.610,0.0000,0.0000,0.0000,0.0000,0.0000
0.620,0.0000,0.0000,0.0000,0.0000,0.0000
0.630,0.0000,0.0000,0.0000,0.0000,0.0000
0.640,0.0000,0.0000,0.0000,0.0000,0.0000
0.650,0.0000,0.0000,0.0000,0.0000,0.0000
0.660,0.0000,0.0000,0.0000,0.0000,0.0000
0.670,0.0000,0.0000,0.0000,0.0000,0.0000
0.680,0.0000,0.0000,0.0000,0.0000,0.0000
0.690,0.0000,0.0000,0.0000,0.0000,0.0000
0.700,0.0000,0.0000,0.0000,0.0000,0.0000
0.710,0.0000,0.0000,0.0000,0.0000,0.0000
0.720,0.0000,0.0000,0.0000,0.0000,0.0000
0.730,0.0000,0.0000,0.0000,0.0000,0.0000
0.740,0.0000,0.0000,0.0000,0.0000,0.0000
0.750,0.0000,0.0000,0.0000,0.0000,0.0000
0.760,0.0000,0.0000,0.0000,0.0000,0.0000
0.770,0.0000,0.0000,0.0000,0.0000,0.0000
0.780,0.0000,0.0000,0.0000,0.0000,0.0000
0.790,0.0000,0.0000,0.0000,0.0000,0.0000
0.800,0.0000,0.0000,0.0000,0.0000,0.0000
0.810,0.0000,0.0000,0.0000,0.0000,0.0000
0.820,0.0000,0.0000,0.0000,0.0000,0.0000
0.830,0.0000,0.0000,0.0000,0.0000,0.0000
0.840,0.0000,0.0000,0.0000,0.0000,0.0000
0.850,0.0000,0.0000,0.0000,0.0000,0.0000
0.860,0.0000,0.0000,0.0000,0.0000,0.0000
0.870,0.0000,0.0000,0.0000,0.0000,0.0000
0.880,0.0000,0.0000,0.0000,0.0000,0.0000
0.890,0.0000,0.0000,0.0000,0.0000,0.0000
0.900,0.0000,0.0000,0.0000,0.0000,0.0000
0.910,0.0000,0.0000,0.0000,0.0000,0.0000
0.920,0.0000,0.0000,0.0000,0.0000,0.0000
0.930,0.0000,0.0000,0.0000,0.0000,0.0000
0.940,0.0000,0.0000,0.0000,0.0000,0.0000
0.950,0.0000,0.0000,0.0000,0.0000,0.0000
0.960,0.0000,0.0000,0.0000,0.0000,0.0000
0.970,0.0000,0.0000,0.0000,0.0000,0.0000
0.980,0.0000,0.0000,0.0000,0.0000,0.0000
0.990,0.0000,0.0000,0.0000,0.0000,0.0000
1.000,0.0000,0.0000,0.0000,0.0000,0.0000
1.010,0.0000,0.0000,0.0000,0.0000,0.0000
1.020,0.0001,0.0000,0.0000,0.0000,0.0001
1.030,0.0008,0.0000,0.0001,0.0002,0.0004
1.040,0.0038,0.0000,0.0005,0.0011,0.0020
1.050,0.0131,0.0001,0.0016,0.0038,0.0067
1.060,0.0313,0.0003,0.0039,0.0090,0.0159
1.070,0.0568,0.0005,0.0071,0.0163,0.0288
1.080,0.0836,0.0008,0.0104,0.0240,0.0424
1.090,0.1080,0.0011,0.0135,0.0310,0.0548
1.100,0.1301,0.0013,0.0162,0.0374,0.0659
1.110,0.1497,0.0015,0.0187,0.0431,0.0758
1.120,0.1669,0.0016,0.0208,0.0480,0.0845
1.130,0.1818,0.0018,0.0227,0.0523,0.0920
1.140,0.1942,0.0019,0.0242,0.0560,0.0982
1.150,0.2041,0.0020,0.0255,0.0589,0.1032
1.160,0.2116,0.0021,0.0264,0.0611,0.1069
1.170,0.2106,0.0021,0.0263,0.0609,0.1063
1.180,0.1931,0.0019,0.0241,0.0558,0.0974
1.190,0.1727,0.0017,0.0216,0.0500,0.0871
1.200,0.1672,0.0017,0.0209,0.0484,0.0842
1.210,0.1708,0.0017,0.0213,0.0495,0.0860
1.220,0.1752,0.0018,0.0219,0.0509,0.0881
1.230,0.1795,0.0018,0.0224,0.0522,0.0903
1.240,0.1838,0.0019,0.0230,0.0534,0.0924
1.250,0.1881,0.0019,0.0235,0.0547,0.0944
1.260,0.1924,0.0020,0.0241,0.0560,0.0965
1.270,0.1968,0.0020,0.0246,0.0574,0.0986
1.280,0.2017,0.0021,0.0252,0.0589,0.1009
1.290,0.2080,0.0021,0.0261,0.0607,0.1040
1.300,0.2164,0.0022,0.0272,0.0632,0.1081
1.310,0.2272,0.0023,0.0286,0.0665,0.1135
1.320,0.2404,0.0025,0.0303,0.0704,0.1199
1.330,0.2560,0.0027,0.0323,0.0750,0.1275
1.340,0.2739,0.0029,0.0347,0.0803,0.1363
