x_norm,dv_per_unit_mV
0.3377926421404682,-11.165544361149138
0.3411371237458194,-11.190816878279275
0.34448160535117056,-11.17983004470302
0.34782608695652173,-11.190163043934831
0.3511705685618729,-11.225126165430588
0.35451505016722407,-11.253726313218415
0.35785953177257523,-11.293226299282644
0.3612040133779264,-11.344950010050425
0.36454849498327757,-11.398840001675126
0.36789297658862874,-11.466021057262576
0.3712374581939799,-11.520686354564713
0.3745819397993311,-11.574372269569366
0.37792642140468224,-11.64329363680272
0.3812709030100334,-11.712548057611905
0.3846153846153846,-11.74503056070586
0.3879598662207358,-11.82310543407672
0.391304347826087,-11.857804668202743
0.39464882943143814,-11.884967275186398
0.3979933110367893,-11.937433009607812
0.4013377926421405,-11.940602592002136
0.40468227424749165,-11.950700700706918
0.4080267558528428,-11.933490082756126
0.411371237458194,-11.905075078002536
0.41471571906354515,-11.86512894696401
0.4180602006688963,-11.815120639484533
0.4214046822742475,-11.730436740953198
0.42474916387959866,-11.664872816090632
0.4280936454849498,-11.565200513117269
0.431438127090301,-11.40467880708318
0.43478260869565216,-11.324683979967443
0.43812709030100333,-11.151055919542685
0.4414715719063545,-10.998340788024308
0.44481605351170567,-10.85053178577322
0.44816053511705684,-10.66539976741776
0.451505016722408,-10.494623260728364
0.45484949832775917,-10.263771165226476
0.45819397993311034,-10.154377996673958
0.4615384615384615,-9.903677076259498
0.4648829431438127,-9.665149781223903
0.46822742474916385,-9.577370167717092
0.47157190635451507,-9.26134998356698
0.47491638795986624,-9.104172579328385
0.4782608695652174,-8.950938978242728
0.4816053511705686,-8.688582336235928
0.48494983277591974,-8.5370525606554
0.4882943143812709,-8.335583773213529
0.4916387959866221,-8.182912681096166
0.49498327759197325,-7.991444287194227
0.4983277591973244,-7.8283792581013145
0.5016722408026756,-7.700305854370093
0.5050167224080268,-7.502678825939135
0.5083612040133779,-7.400447083920625
0.5117056856187291,-7.265209526392535
0.5150501672240803,-7.121241858398797
0.5183946488294314,-7.018938405909392
0.5217391304347826,-6.9000706496957775
0.5250836120401338,-6.8009293632709245
0.5284280936454849,-6.703553735938339
0.5317725752508361,-6.611785192991437
0.5351170568561873,-6.528247736419246
0.5384615384615384,-6.456191008878953
0.5418060200668896,-6.363534558329054
0.5451505016722408,-6.300600514714816
0.5484949832775919,-6.2596873886233695
0.5518394648829431,-6.160957527003852
0.5551839464882943,-6.150730773488711
0.5585284280936454,-6.098542248322847
0.5618729096989966,-6.046047979235691
0.5652173913043478,-5.994809671876489
0.568561872909699,-5.947882671999416
0.5719063545150501,-5.912049804699393
0.5752508361204013,-5.8818007212635415
0.5785953177257525,-5.833068880880532
0.5819397993311036,-5.7790843621718935
0.5852842809364548,-5.732313816417811
0.588628762541806,-5.689416293519489
0.5919732441471571,-5.650591834849283
0.5953177257525083,-5.61645293218449
0.5986622073578595,-5.587615413937819
0.6020066889632107,-5.5641851621057725
0.6053511705685619,-5.481962610309754
0.6086956521739131,-5.545030973450604
0.6120401337792643,-5.474057319261316
0.6153846153846154,-5.449562702657396
0.6187290969899666,-5.425834148804487
0.6220735785953178,-5.392849997973848
0.6254180602006689,-5.325297854452682
0.6287625418060201,-5.28551310396308
0.6321070234113713,-5.247128542913426
0.6354515050167224,-5.1729646319875755
0.6387959866220736,-5.119437922260772
0.6421404682274248,-5.091205127139009
0.6454849498327759,-5.05371663769294
0.6488294314381271,-5.011929247935587
0.6521739130434783,-5.007399612344532
0.6555183946488294,-5.019144099487338
0.6588628762541806,-4.948377263349624
0.6622073578595318,-4.929092048191475
0.6655518394648829,-4.962430794273054
0.6688963210702341,-5.081823429538002
0.6722408026755853,-4.9661496485509105
0.6755852842809364,-4.991103267149022
0.6789297658862876,-4.9948781414710375
0.6822742474916388,-4.987614324540868
0.68561872909699,-4.940721260680014
0.6889632107023411,-4.907628542165643
0.6923076923076923,-4.878356272768336
0.6956521739130435,-4.846787589536383
0.6989966555183946,-4.797551516309007
0.7023411371237458,-4.746469235357154
0.705685618729097,-4.722315108007802
0.7090301003344481,-4.769560516895144
0.7123745819397993,-4.765478991530792
0.7157190635451505,-4.7914505974633315
0.7190635451505016,-4.860506381842988
0.7224080267558528,-4.905660396670175
0.725752508361204,-4.994734284951008
0.7290969899665551,-4.77819234014909
0.7324414715719063,-4.6195080061184335
0.7357859531772575,-4.535655673716388
0.7391304347826086,-4.372321367795973
0.7424749163879598,-4.203674780292044
0.745819397993311,-4.087371470722356
0.7491638795986622,-4.106786199484791
0.7525083612040133,-4.033553060349693
0.7558528428093645,-4.004780291131382
0.7591973244147157,-3.9431339190998393
0.7625418060200668,-4.13169802701896
0.765886287625418,-3.9487722461806207
0.7692307692307692,-4.29947336071157
0.7725752508361204,-4.0954853683827785
0.7759197324414716,-3.845866373819451
0.7792642140468228,-3.8265757248434618
0.782608695652174,-3.8578126378285837
0.7859531772575251,-4.190627332518737
0.7892976588628763,-4.499765434839986
0.7926421404682275,-5.331279848566073
0.7959866220735786,-6.017689581987451
0.7993311036789298,-7.455012410813033
0.802675585284281,-9.573877080788495
0.8060200668896321,-12.351718478640361
0.8093645484949833,-15.642701475238052
0.8127090301003345,-19.52364038041443
0.8160535117056856,-23.49665402281209
0.8193979933110368,-27.418665622507277
0.822742474916388,-31.256039506519784
0.8260869565217391,-34.8210319579767
0.8294314381270903,-37.62281343616225
0.8327759197324415,-39.61638264571299
0.8361204013377926,-40.83004185240213
0.8394648829431438,-41.353583886420964
0.842809364548495,-41.264268547136496
0.8461538461538461,-40.645427483527726
0.8494983277591973,-39.68204428681954
0.8528428093645485,-38.498678069225356
0.8561872909698997,-37.18655096871526
0.8595317725752508,-36.05367633351175
0.862876254180602,-35.036928313114664
0.8662207357859532,-34.09868762194179
0.8695652173913043,-33.28472256687531
0.8729096989966555,-32.582625658974514
0.8762541806020067,-32.20202104364578
0.8795986622073578,-31.955444653561926
0.882943143812709,-31.80894842597093
0.8862876254180602,-31.89689251609007
0.8896321070234113,-32.062133205110754
0.8929765886287625,-32.3547756846887
0.8963210702341137,-32.74699150078053
0.8996655518394648,-33.158373490700384
0.903010033444816,-33.59304330691648
0.9063545150501672,-34.09638321961727
0.9096989966555183,-34.5325563245491
0.9130434782608695,-34.8973097180183
0.9163879598662207,-35.25979581714411
0.9197324414715718,-35.47180372128755
0.923076923076923,-35.56928708602358
0.9264214046822742,-35.6865162722042
0.9297658862876254,-35.6595293720896
0.9331103678929765,-35.318878827645946
0.9364548494983277,-34.79655868718678
0.9397993311036789,-34.519692433898626
0.9431438127090301,-34.17898395380758
0.9464882943143813,-33.55360231166227
0.9498327759197325,-32.65850489510002
0.9531772575250836,-31.624861446903907
0.9565217391304348,-30.387062894776662
0.959866220735786,-29.843842550176802
0.9632107023411371,-29.014870526364867
0.9665551839464883,-27.581978725115253
0.9698996655518395,-27.395592337986496
0.9732441471571907,-26.03899777310348
0.9765886287625418,-23.956903910411498
0.979933110367893,-21.509370466541444
