start_time_s_exact,end_time_s_exact,actual_step_s_exact,interval_required_cap_s_exact,region,within_cap_with_1e-12s_roundoff,at_cap_with_1e-12s_roundoff,step_to_cap_ratio,step_index,time_log_s,step_log_s,raw_native_log_line
0.00075,0.001,0.00025,0.0005,before_0.1,True,False,0.5,11,0.001,0.00025,11       0.001     0.00025 out   32   20   38     2     0      0  7.5e-11  4.5e-15
0.001,0.0014999999999999996,0.0004999999999999996,0.0005,before_0.1,True,True,0.9999999999999992,12,0.0015,0.0005,12      0.0015      0.0005 out   34   21   40     2     0      0  6.6e-11  7.7e-14
0.0014999999999999996,0.0017499999999999998,0.0002500000000000002,0.0005,before_0.1,True,False,0.5000000000000004,13,0.00175,0.00025,13     0.00175     0.00025 out   36   22   42     2     0      0    1e-10  3.6e-15
0.0017499999999999998,0.002,0.0002500000000000002,0.0005,before_0.1,True,False,0.5000000000000004,14,0.002,0.00025,14       0.002     0.00025 out   38   23   44     2     0      0  1.7e-11  7.4e-15
0.002,0.0025,0.0005,0.0005,before_0.1,True,True,1.0,15,0.0025,0.0005,15      0.0025      0.0005 out   40   24   46     2     0      0  8.9e-11  4.8e-14
0.0025,0.003,0.0005,0.0005,before_0.1,True,True,1.0,16,0.003,0.0005,16       0.003      0.0005 out   42   25   48     2     0      0  4.3e-11  3.3e-14
0.003,0.0035,0.0005,0.0005,before_0.1,True,True,1.0,17,0.0035,0.0005,17      0.0035      0.0005 out   44   26   50     2     0      0  5.7e-11  5.3e-14
0.0035,0.004,0.0005,0.0005,before_0.1,True,True,1.0,18,0.004,0.0005,18       0.004      0.0005 out   46   27   52     2     0      0  1.1e-10  4.4e-14
0.004,0.0045000000000000005,0.0005000000000000005,0.0005,before_0.1,True,True,1.000000000000001,19,0.0045,0.0005,19      0.0045      0.0005 out   48   28   54     2     0      0  1.2e-10  4.3e-14
0.0045000000000000005,0.005,0.0004999999999999995,0.0005,before_0.1,True,True,0.999999999999999,20,0.005,0.0005,20       0.005      0.0005 out   50   29   56     2     0      0  4.4e-11  2.7e-14
0.005,0.0055,0.0005,0.0005,before_0.1,True,True,1.0,21,0.0055,0.0005,21      0.0055      0.0005 out   52   30   58     2     0      0  4.4e-11  2.3e-14
0.0055,0.005999999999999998,0.000499999999999998,0.0005,before_0.1,True,True,0.999999999999996,22,0.006,0.0005,22       0.006      0.0005 out   54   31   60     2     0      0  7.8e-11  1.9e-14
0.005999999999999998,0.006499999999999997,0.000499999999999999,0.0005,before_0.1,True,True,0.999999999999998,23,0.0065,0.0005,23      0.0065      0.0005 out   56   32   62     2     0      0  1.2e-11  1.2e-14
0.006499999999999997,0.006999999999999996,0.000499999999999999,0.0005,before_0.1,True,True,0.999999999999998,24,0.007,0.0005,24       0.007      0.0005 out   58   33   64     2     0      0  1.5e-10  1.2e-14
0.006999999999999996,0.0074999999999999945,0.0004999999999999985,0.0005,before_0.1,True,True,0.999999999999997,25,0.0075,0.0005,25      0.0075      0.0005 out   60   34   66     2     0      0  2.5e-11    9e-15
0.0074999999999999945,0.007999999999999993,0.0004999999999999985,0.0005,before_0.1,True,True,0.999999999999997,26,0.008,0.0005,26       0.008      0.0005 out   62   35   68     2     0      0  1.1e-10    6e-15
0.007999999999999993,0.008499999999999992,0.000499999999999999,0.0005,before_0.1,True,True,0.999999999999998,27,0.0085,0.0005,27      0.0085      0.0005 out   64   36   70     2     0      0  7.8e-11  5.3e-15
0.008499999999999992,0.00899999999999999,0.000499999999999998,0.0005,before_0.1,True,True,0.999999999999996,28,0.009,0.0005,28       0.009      0.0005 out   66   37   72     2     0      0    8e-11  3.3e-15
0.00899999999999999,0.009499999999999991,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,29,0.0095,0.0005,29      0.0095      0.0005 out   68   38   74     2     0      0  5.2e-11    3e-15
0.009499999999999991,0.01,0.000500000000000009,0.0005,before_0.1,True,True,1.000000000000018,30,0.01,0.0005,30        0.01      0.0005 out   70   39   76     2     0      0  9.2e-11  2.8e-15
0.01,0.0105,0.0005,0.0005,before_0.1,True,True,1.0,31,0.0105,0.0005,31      0.0105      0.0005 out   72   40   78     2     0      0  1.1e-10  1.8e-15
0.0105,0.011000000000000001,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,32,0.011,0.0005,32       0.011      0.0005 out   74   41   80     2     0      0  1.4e-10  1.7e-15
0.011000000000000001,0.011500000000000002,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,33,0.0115,0.0005,33      0.0115      0.0005 out   76   42   82     2     0      0  2.7e-12  1.3e-15
0.011500000000000002,0.012000000000000002,0.000500000000000000,0.0005,before_0.1,True,True,1.0,34,0.012,0.0005,34       0.012      0.0005 out   78   43   84     2     0      0  7.9e-12  1.3e-15
0.012000000000000002,0.012500000000000002,0.000500000000000000,0.0005,before_0.1,True,True,1.0,35,0.0125,0.0005,35      0.0125      0.0005 out   80   44   86     2     0      0  1.2e-10  6.6e-16
0.012500000000000002,0.013000000000000003,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,36,0.013,0.0005,36       0.013      0.0005 out   82   45   88     2     0      0  5.2e-11  1.6e-15
0.013000000000000003,0.013500000000000003,0.000500000000000000,0.0005,before_0.1,True,True,1.0,37,0.0135,0.0005,37      0.0135      0.0005 out   84   46   90     2     0      0  2.7e-11    2e-15
0.013500000000000003,0.014000000000000004,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,38,0.014,0.0005,38       0.014      0.0005 out   86   47   92     2     0      0  1.3e-11  7.6e-16
0.014000000000000004,0.014500000000000004,0.000500000000000000,0.0005,before_0.1,True,True,1.0,39,0.0145,0.0005,39      0.0145      0.0005 out   88   48   94     2     0      0    1e-10  4.4e-16
0.014500000000000004,0.015000000000000005,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,40,0.015,0.0005,40       0.015      0.0005 out   90   49   96     2     0      0  5.4e-11    1e-15
0.015000000000000005,0.015500000000000005,0.000500000000000000,0.0005,before_0.1,True,True,1.0,41,0.0155,0.0005,41      0.0155      0.0005 out   92   50   98     2     0      0  8.6e-11  5.1e-16
0.015500000000000005,0.016000000000000004,0.000499999999999999,0.0005,before_0.1,True,True,0.999999999999998,42,0.016,0.0005,42       0.016      0.0005 out   94   51  100     2     0      0  5.8e-11  5.3e-16
0.016000000000000004,0.016500000000000004,0.000500000000000000,0.0005,before_0.1,True,True,1.0,43,0.0165,0.0005,43      0.0165      0.0005 out   96   52  102     2     0      0  4.3e-11  4.4e-16
0.016500000000000004,0.017000000000000005,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,44,0.017,0.0005,44       0.017      0.0005 out   98   53  104     2     0      0  9.1e-11    5e-16
0.017000000000000005,0.017500000000000005,0.000500000000000000,0.0005,before_0.1,True,True,1.0,45,0.0175,0.0005,45      0.0175      0.0005 out  100   54  106     2     0      0  4.5e-11  3.8e-16
0.017500000000000005,0.018000000000000006,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,46,0.018,0.0005,46       0.018      0.0005 out  102   55  108     2     0      0  5.5e-11    5e-16
0.018000000000000006,0.018500000000000006,0.000500000000000000,0.0005,before_0.1,True,True,1.0,47,0.0185,0.0005,47      0.0185      0.0005 out  104   56  110     2     0      0  1.7e-11  4.2e-16
0.018500000000000006,0.019000000000000006,0.000500000000000000,0.0005,before_0.1,True,True,1.0,48,0.019,0.0005,48       0.019      0.0005 out  106   57  112     2     0      0  7.6e-11  4.8e-16
0.019000000000000006,0.019500000000000003,0.000499999999999997,0.0005,before_0.1,True,True,0.999999999999994,49,0.0195,0.0005,49      0.0195      0.0005 out  108   58  114     2     0      0  6.7e-12    5e-16
0.019500000000000003,0.02,0.000499999999999997,0.0005,before_0.1,True,True,0.999999999999994,50,0.02,0.0005,50        0.02      0.0005 out  110   59  116     2     0      0  1.5e-10  5.1e-16
0.02,0.0205,0.0005,0.0005,before_0.1,True,True,1.0,51,0.0205,0.0005,51      0.0205      0.0005 out  112   60  118     2     0      0  4.8e-11  6.5e-16
0.0205,0.021,0.0005,0.0005,before_0.1,True,True,1.0,52,0.021,0.0005,52       0.021      0.0005 out  114   61  120     2     0      0  9.2e-11  8.3e-16
0.021,0.021500000000000002,0.000500000000000002,0.0005,before_0.1,True,True,1.000000000000004,53,0.0215,0.0005,53      0.0215      0.0005 out  116   62  122     2     0      0  1.9e-10  4.5e-16
0.021500000000000002,0.022000000000000002,0.000500000000000000,0.0005,before_0.1,True,True,1.0,54,0.022,0.0005,54       0.022      0.0005 out  118   63  124     2     0      0  1.5e-11    5e-16
0.022000000000000002,0.022500000000000003,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,55,0.0225,0.0005,55      0.0225      0.0005 out  120   64  126     2     0      0  4.6e-11  5.9e-16
0.022500000000000003,0.023000000000000003,0.000500000000000000,0.0005,before_0.1,True,True,1.0,56,0.023,0.0005,56       0.023      0.0005 out  122   65  128     2     0      0  3.9e-11  3.3e-16
0.023000000000000003,0.023500000000000004,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,57,0.0235,0.0005,57      0.0235      0.0005 out  124   66  130     2     0      0    1e-10  1.2e-15
0.023500000000000004,0.024000000000000004,0.000500000000000000,0.0005,before_0.1,True,True,1.0,58,0.024,0.0005,58       0.024      0.0005 out  126   67  132     2     0      0  4.2e-11  3.4e-16
0.024000000000000004,0.024500000000000004,0.000500000000000000,0.0005,before_0.1,True,True,1.0,59,0.0245,0.0005,59      0.0245      0.0005 out  128   68  134     2     0      0  1.6e-10  5.4e-16
0.024500000000000004,0.025000000000000005,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,60,0.025,0.0005,60       0.025      0.0005 out  130   69  136     2     0      0  2.1e-11  4.9e-16
0.025000000000000005,0.025500000000000005,0.000500000000000000,0.0005,before_0.1,True,True,1.0,61,0.0255,0.0005,61      0.0255      0.0005 out  132   70  138     2     0      0  2.1e-10    4e-16
0.025500000000000005,0.026000000000000006,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,62,0.026,0.0005,62       0.026      0.0005 out  134   71  140     2     0      0  2.8e-11  5.1e-16
0.026000000000000006,0.026500000000000006,0.000500000000000000,0.0005,before_0.1,True,True,1.0,63,0.0265,0.0005,63      0.0265      0.0005 out  136   72  142     2     0      0  1.2e-10  1.1e-15
0.026500000000000006,0.027000000000000007,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,64,0.027,0.0005,64       0.027      0.0005 out  138   73  144     2     0      0  2.6e-11  4.2e-16
0.027000000000000007,0.027500000000000007,0.000500000000000000,0.0005,before_0.1,True,True,1.0,65,0.0275,0.0005,65      0.0275      0.0005 out  140   74  146     2     0      0  1.8e-10  4.4e-16
0.027500000000000007,0.028000000000000008,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,66,0.028,0.0005,66       0.028      0.0005 out  142   75  148     2     0      0  3.2e-11  9.6e-16
0.028000000000000008,0.028500000000000008,0.000500000000000000,0.0005,before_0.1,True,True,1.0,67,0.0285,0.0005,67      0.0285      0.0005 out  144   76  150     2     0      0  4.9e-12    7e-16
0.028500000000000008,0.02900000000000001,0.000500000000000002,0.0005,before_0.1,True,True,1.000000000000004,68,0.029,0.0005,68       0.029      0.0005 out  146   77  152     2     0      0  2.9e-10  3.7e-16
0.02900000000000001,0.029500000000000005,0.000499999999999995,0.0005,before_0.1,True,True,0.99999999999999,69,0.0295,0.0005,69      0.0295      0.0005 out  148   78  154     2     0      0    1e-10    6e-16
0.029500000000000005,0.03,0.000499999999999995,0.0005,before_0.1,True,True,0.99999999999999,70,0.03,0.0005,70        0.03      0.0005 out  150   79  156     2     0      0  4.1e-12  5.8e-16
0.03,0.0305,0.0005,0.0005,before_0.1,True,True,1.0,71,0.0305,0.0005,71      0.0305      0.0005 out  152   80  158     2     0      0  2.2e-11  7.2e-16
0.0305,0.031,0.0005,0.0005,before_0.1,True,True,1.0,72,0.031,0.0005,72       0.031      0.0005 out  154   81  160     2     0      0    7e-11  3.8e-16
0.031,0.0315,0.0005,0.0005,before_0.1,True,True,1.0,73,0.0315,0.0005,73      0.0315      0.0005 out  156   82  162     2     0      0    8e-12  8.4e-16
0.0315,0.032,0.0005,0.0005,before_0.1,True,True,1.0,74,0.032,0.0005,74       0.032      0.0005 out  158   83  164     2     0      0  6.6e-11    7e-16
0.032,0.0325,0.0005,0.0005,before_0.1,True,True,1.0,75,0.0325,0.0005,75      0.0325      0.0005 out  160   84  166     2     0      0  3.9e-11  1.3e-15
0.0325,0.033,0.0005,0.0005,before_0.1,True,True,1.0,76,0.033,0.0005,76       0.033      0.0005 out  162   85  168     2     0      0  5.2e-11    5e-16
0.033,0.0335,0.0005,0.0005,before_0.1,True,True,1.0,77,0.0335,0.0005,77      0.0335      0.0005 out  164   86  170     2     0      0  7.7e-11  7.5e-16
0.0335,0.034,0.0005,0.0005,before_0.1,True,True,1.0,78,0.034,0.0005,78       0.034      0.0005 out  166   87  172     2     0      0  3.8e-11  5.5e-16
0.034,0.0345,0.0005,0.0005,before_0.1,True,True,1.0,79,0.0345,0.0005,79      0.0345      0.0005 out  168   88  174     2     0      0  1.5e-11  3.7e-16
0.0345,0.035,0.0005,0.0005,before_0.1,True,True,1.0,80,0.035,0.0005,80       0.035      0.0005 out  170   89  176     2     0      0  7.6e-11  5.9e-16
0.035,0.035500000000000004,0.000500000000000004,0.0005,before_0.1,True,True,1.000000000000008,81,0.0355,0.0005,81      0.0355      0.0005 out  172   90  178     2     0      0  7.3e-11    3e-16
0.035500000000000004,0.036000000000000004,0.000500000000000000,0.0005,before_0.1,True,True,1.0,82,0.036,0.0005,82       0.036      0.0005 out  174   91  180     2     0      0  5.3e-11  7.1e-16
0.036000000000000004,0.036500000000000005,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,83,0.0365,0.0005,83      0.0365      0.0005 out  176   92  182     2     0      0  1.4e-10  9.8e-16
0.036500000000000005,0.037000000000000005,0.000500000000000000,0.0005,before_0.1,True,True,1.0,84,0.037,0.0005,84       0.037      0.0005 out  178   93  184     2     0      0  8.9e-11  4.4e-16
0.037000000000000005,0.037500000000000006,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,85,0.0375,0.0005,85      0.0375      0.0005 out  180   94  186     2     0      0  7.9e-11  3.2e-16
0.037500000000000006,0.038000000000000006,0.000500000000000000,0.0005,before_0.1,True,True,1.0,86,0.038,0.0005,86       0.038      0.0005 out  182   95  188     2     0      0  1.2e-10    7e-16
0.038000000000000006,0.038500000000000006,0.000500000000000000,0.0005,before_0.1,True,True,1.0,87,0.0385,0.0005,87      0.0385      0.0005 out  184   96  190     2     0      0  3.2e-11  5.4e-16
0.038500000000000006,0.03900000000000001,0.000500000000000004,0.0005,before_0.1,True,True,1.000000000000008,88,0.039,0.0005,88       0.039      0.0005 out  186   97  192     2     0      0  3.5e-11  7.1e-16
0.03900000000000001,0.03950000000000001,0.00050000000000000,0.0005,before_0.1,True,True,1.0,89,0.0395,0.0005,89      0.0395      0.0005 out  188   98  194     2     0      0  1.3e-10  4.2e-16
0.03950000000000001,0.04,0.00049999999999999,0.0005,before_0.1,True,True,0.99999999999998,90,0.04,0.0005,90        0.04      0.0005 out  190   99  196     2     0      0  2.8e-11    4e-16
0.04,0.0405,0.0005,0.0005,before_0.1,True,True,1.0,91,0.0405,0.0005,91      0.0405      0.0005 out  192  100  198     2     0      0  1.4e-11  5.7e-16
0.0405,0.041,0.0005,0.0005,before_0.1,True,True,1.0,92,0.041,0.0005,92       0.041      0.0005 out  194  101  200     2     0      0  2.3e-11    6e-16
0.041,0.0415,0.0005,0.0005,before_0.1,True,True,1.0,93,0.0415,0.0005,93      0.0415      0.0005 out  196  102  202     2     0      0  2.3e-11  7.8e-16
0.0415,0.042,0.0005,0.0005,before_0.1,True,True,1.0,94,0.042,0.0005,94       0.042      0.0005 out  198  103  204     2     0      0  6.7e-11  3.9e-16
0.042,0.0425,0.0005,0.0005,before_0.1,True,True,1.0,95,0.0425,0.0005,95      0.0425      0.0005 out  200  104  206     2     0      0    6e-11  4.4e-16
0.0425,0.043000000000000003,0.000500000000000003,0.0005,before_0.1,True,True,1.000000000000006,96,0.043,0.0005,96       0.043      0.0005 out  202  105  208     2     0      0  1.7e-10  3.5e-16
0.043000000000000003,0.043500000000000004,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,97,0.0435,0.0005,97      0.0435      0.0005 out  204  106  210     2     0      0  5.3e-11  5.4e-16
0.043500000000000004,0.044000000000000004,0.000500000000000000,0.0005,before_0.1,True,True,1.0,98,0.044,0.0005,98       0.044      0.0005 out  206  107  212     2     0      0  7.1e-12    4e-16
0.044000000000000004,0.044500000000000005,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,99,0.0445,0.0005,99      0.0445      0.0005 out  208  108  214     2     0      0  2.4e-11    1e-15
0.044500000000000005,0.045000000000000005,0.000500000000000000,0.0005,before_0.1,True,True,1.0,100,0.045,0.0005,100       0.045      0.0005 out  210  109  216     2     0      0  3.8e-11    1e-15
0.045000000000000005,0.045500000000000006,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,101,0.0455,0.0005,101      0.0455      0.0005 out  212  110  218     2     0      0  2.1e-10  4.1e-16
0.045500000000000006,0.046000000000000006,0.000500000000000000,0.0005,before_0.1,True,True,1.0,102,0.046,0.0005,102       0.046      0.0005 out  214  111  220     2     0      0  5.5e-11  4.3e-16
0.046000000000000006,0.04650000000000001,0.000500000000000004,0.0005,before_0.1,True,True,1.000000000000008,103,0.0465,0.0005,103      0.0465      0.0005 out  216  112  222     2     0      0  1.2e-10  3.8e-16
0.04650000000000001,0.04700000000000001,0.00050000000000000,0.0005,before_0.1,True,True,1.0,104,0.047,0.0005,104       0.047      0.0005 out  218  113  224     2     0      0  8.9e-11  5.7e-16
0.04700000000000001,0.04750000000000001,0.00050000000000000,0.0005,before_0.1,True,True,1.0,105,0.0475,0.0005,105      0.0475      0.0005 out  220  114  226     2     0      0  5.2e-12  4.8e-16
0.04750000000000001,0.04800000000000001,0.00050000000000000,0.0005,before_0.1,True,True,1.0,106,0.048,0.0005,106       0.048      0.0005 out  222  115  228     2     0      0    7e-11  6.4e-16
0.04800000000000001,0.04850000000000001,0.00050000000000000,0.0005,before_0.1,True,True,1.0,107,0.0485,0.0005,107      0.0485      0.0005 out  224  116  230     2     0      0    5e-11  7.4e-16
0.04850000000000001,0.04900000000000001,0.00050000000000000,0.0005,before_0.1,True,True,1.0,108,0.049,0.0005,108       0.049      0.0005 out  226  117  232     2     0      0  1.3e-10  4.1e-16
0.04900000000000001,0.0495,0.00049999999999999,0.0005,before_0.1,True,True,0.99999999999998,109,0.0495,0.0005,109      0.0495      0.0005 out  228  118  234     2     0      0  6.6e-11  5.2e-16
0.0495,0.05,0.0005,0.0005,before_0.1,True,True,1.0,110,0.05,0.0005,110        0.05      0.0005 out  230  119  236     2     0      0  7.8e-11  9.6e-16
0.05,0.0505,0.0005,0.0005,before_0.1,True,True,1.0,111,0.0505,0.0005,111      0.0505      0.0005 out  232  120  238     2     0      0  1.5e-10  3.7e-16
0.0505,0.051000000000000004,0.000500000000000004,0.0005,before_0.1,True,True,1.000000000000008,112,0.051,0.0005,112       0.051      0.0005 out  234  121  240     2     0      0  6.9e-11  1.1e-15
0.051000000000000004,0.051500000000000004,0.000500000000000000,0.0005,before_0.1,True,True,1.0,113,0.0515,0.0005,113      0.0515      0.0005 out  236  122  242     2     0      0  1.4e-11  5.3e-16
0.051500000000000004,0.052000000000000005,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,114,0.052,0.0005,114       0.052      0.0005 out  238  123  244     2     0      0  1.3e-10  4.1e-16
0.052000000000000005,0.052500000000000005,0.000500000000000000,0.0005,before_0.1,True,True,1.0,115,0.0525,0.0005,115      0.0525      0.0005 out  240  124  246     2     0      0  6.1e-11  3.8e-16
0.052500000000000005,0.053000000000000005,0.000500000000000000,0.0005,before_0.1,True,True,1.0,116,0.053,0.0005,116       0.053      0.0005 out  242  125  248     2     0      0  1.5e-10  8.8e-16
0.053000000000000005,0.053500000000000006,0.000500000000000001,0.0005,before_0.1,True,True,1.000000000000002,117,0.0535,0.0005,117      0.0535      0.0005 out  244  126  250     2     0      0  1.4e-11  4.1e-16
0.053500000000000006,0.054000000000000006,0.000500000000000000,0.0005,before_0.1,True,True,1.0,118,0.054,0.0005,118       0.054      0.0005 out  246  127  252     2     0      0  1.4e-10  6.4e-16
0.054000000000000006,0.05450000000000001,0.000500000000000004,0.0005,before_0.1,True,True,1.000000000000008,119,0.0545,0.0005,119      0.0545      0.0005 out  248  128  254     2     0      0  1.5e-10  6.3e-16
0.05450000000000001,0.05500000000000001,0.00050000000000000,0.0005,before_0.1,True,True,1.0,120,0.055,0.0005,120       0.055      0.0005 out  250  129  256     2     0      0  7.2e-11  7.3e-16
0.05500000000000001,0.05550000000000001,0.00050000000000000,0.0005,before_0.1,True,True,1.0,121,0.0555,0.0005,121      0.0555      0.0005 out  252  130  258     2     0      0  3.6e-11  3.8e-16
0.05550000000000001,0.05600000000000001,0.00050000000000000,0.0005,before_0.1,True,True,1.0,122,0.056,0.0005,122       0.056      0.0005 out  254  131  260     2     0      0  5.1e-11  4.7e-16
0.05600000000000001,0.05650000000000001,0.00050000000000000,0.0005,before_0.1,True,True,1.0,123,0.0565,0.0005,123      0.0565      0.0005 out  256  132  262     2     0      0  5.4e-11  4.6e-16
0.05650000000000001,0.05700000000000001,0.00050000000000000,0.0005,before_0.1,True,True,1.0,124,0.057,0.0005,124       0.057      0.0005 out  258  133  264     2     0      0  4.4e-11  3.3e-16
0.05700000000000001,0.05750000000000001,0.00050000000000000,0.0005,before_0.1,True,True,1.0,125,0.0575,0.0005,125      0.0575      0.0005 out  260  134  266     2     0      0  7.2e-11  4.8e-16
0.05750000000000001,0.05800000000000001,0.00050000000000000,0.0005,before_0.1,True,True,1.0,126,0.058,0.0005,126       0.058      0.0005 out  262  135  268     2     0      0  4.6e-11  4.1e-16
0.05800000000000001,0.05850000000000001,0.00050000000000000,0.0005,before_0.1,True,True,1.0,127,0.0585,0.0005,127      0.0585      0.0005 out  264  136  270     2     0      0  2.5e-11  3.3e-16
0.05850000000000001,0.05900000000000001,0.00050000000000000,0.0005,before_0.1,True,True,1.0,128,0.059,0.0005,128       0.059      0.0005 out  266  137  272     2     0      0  2.6e-12  8.1e-16
0.05900000000000001,0.059500000000000004,0.000499999999999994,0.0005,before_0.1,True,True,0.999999999999988,129,0.0595,0.0005,129      0.0595      0.0005 out  268  138  274     2     0      0  5.5e-11  4.4e-16
0.059500000000000004,0.06,0.000499999999999996,0.0005,before_0.1,True,True,0.999999999999992,130,0.06,0.0005,130        0.06      0.0005 out  270  139  276     2     0      0  6.3e-11  4.7e-16
0.06,0.0605,0.0005,0.0005,before_0.1,True,True,1.0,131,0.0605,0.0005,131      0.0605      0.0005 out  272  140  278     2     0      0    7e-11  6.6e-16
0.0605,0.061,0.0005,0.0005,before_0.1,True,True,1.0,132,0.061,0.0005,132       0.061      0.0005 out  274  141  280     2     0      0  2.5e-11  3.5e-16
0.061,0.0615,0.0005,0.0005,before_0.1,True,True,1.0,133,0.0615,0.0005,133      0.0615      0.0005 out  276  142  282     2     0      0  1.5e-11  5.6e-16
0.0615,0.062,0.0005,0.0005,before_0.1,True,True,1.0,134,0.062,0.0005,134       0.062      0.0005 out  278  143  284     2     0      0  2.2e-10  5.5e-16
0.062,0.0625,0.0005,0.0005,before_0.1,True,True,1.0,135,0.0625,0.0005,135      0.0625      0.0005 out  280  144  286     2     0      0  2.8e-11  4.8e-16
0.0625,0.063,0.0005,0.0005,before_0.1,True,True,1.0,136,0.063,0.0005,136       0.063      0.0005 out  282  145  288     2     0      0  4.6e-11  3.1e-16
0.063,0.0635,0.0005,0.0005,before_0.1,True,True,1.0,137,0.0635,0.0005,137      0.0635      0.0005 out  284  146  290     2     0      0  1.5e-10  6.5e-16
0.0635,0.064,0.0005,0.0005,before_0.1,True,True,1.0,138,0.064,0.0005,138       0.064      0.0005 out  286  147  292     2     0      0  1.5e-10    5e-16
0.064,0.0645,0.0005,0.0005,before_0.1,True,True,1.0,139,0.0645,0.0005,139      0.0645      0.0005 out  288  148  294     2     0      0  1.3e-10  8.2e-16
0.0645,0.065,0.0005,0.0005,before_0.1,True,True,1.0,140,0.065,0.0005,140       0.065      0.0005 out  290  149  296     2     0      0  1.5e-11    4e-16
0.065,0.0655,0.0005,0.0005,before_0.1,True,True,1.0,141,0.0655,0.0005,141      0.0655      0.0005 out  292  150  298     2     0      0  6.5e-12  3.7e-16
0.0655,0.066,0.0005,0.0005,before_0.1,True,True,1.0,142,0.066,0.0005,142       0.066      0.0005 out  294  151  300     2     0      0  4.4e-11  3.7e-16
0.066,0.0665,0.0005,0.0005,before_0.1,True,True,1.0,143,0.0665,0.0005,143      0.0665      0.0005 out  296  152  302     2     0      0  7.7e-11  4.5e-16
0.0665,0.067,0.0005,0.0005,before_0.1,True,True,1.0,144,0.067,0.0005,144       0.067      0.0005 out  298  153  304     2     0      0  9.4e-11  3.9e-16
0.067,0.0675,0.0005,0.0005,before_0.1,True,True,1.0,145,0.0675,0.0005,145      0.0675      0.0005 out  300  154  306     2     0      0  7.1e-11    4e-16
0.0675,0.068,0.0005,0.0005,before_0.1,True,True,1.0,146,0.068,0.0005,146       0.068      0.0005 out  302  155  308     2     0      0  2.1e-11  4.3e-16
0.068,0.0685,0.0005,0.0005,before_0.1,True,True,1.0,147,0.0685,0.0005,147      0.0685      0.0005 out  304  156  310     2     0      0  7.8e-11  3.7e-16
